"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Latvia","1999","450490","Articles of agglomerated cork","Export","60","1","Weight in kilograms","1"
"Latvia","1998","450190","Waste cork, crushed, granulated or ground","Import","432","128","Volume in litres","533"
"Latvia","1998","450200","Natural cork, debacked, roughly squared, in blocks et","Import","35","1","Volume in litres","4"
"Latvia","1998","450310","Corks and stoppers, natural cork","Import","90084","7512","Weight in kilograms","7512"
"Latvia","1998","450390","Natural cork articles other than corks or stoppers","Import","28203","6163","Weight in kilograms","6163"
"Latvia","1998","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","756015","130156","Weight in kilograms","130156"
"Latvia","1998","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","2607","488","Weight in kilograms","488"
"Latvia","1998","450490","Articles of agglomerated cork","Import","8623","395","Weight in kilograms","395"
"Latvia","1998","450490","Articles of agglomerated cork","Export","59","3","Weight in kilograms","3"
"Latvia","1997","450190","Waste cork, crushed, granulated or ground","Import","2553","2937","Volume in litres","12238"
"Latvia","1997","450310","Corks and stoppers, natural cork","Import","216763","21320","Weight in kilograms","21320"
"Latvia","1997","450310","Corks and stoppers, natural cork","Export","2191","500","Weight in kilograms","500"
"Latvia","1997","450390","Natural cork articles other than corks or stoppers","Import","62817","11650","Weight in kilograms","11650"
"Latvia","1997","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","1058560","144344","Weight in kilograms","144344"
"Latvia","1997","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","268","34","Weight in kilograms","34"
"Latvia","1997","450490","Articles of agglomerated cork","Import","4931","908","Weight in kilograms","908"
"Latvia","1997","450490","Articles of agglomerated cork","Export","2333","121","Weight in kilograms","121"
"Latvia","1996","450200","Natural cork, debacked, roughly squared, in blocks et","Import","14","1","Volume in litres","4"
"Latvia","1996","450310","Corks and stoppers, natural cork","Import","227012","19197","Weight in kilograms","19197"
"Latvia","1996","450390","Natural cork articles other than corks or stoppers","Import","6596","1178","Weight in kilograms","1178"
"Latvia","1996","450390","Natural cork articles other than corks or stoppers","Export","150","3","Weight in kilograms","3"
"Latvia","1996","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","289684","40275","Weight in kilograms","40275"
"Latvia","1996","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","14097","3062","Weight in kilograms","3062"
"Latvia","1996","450490","Articles of agglomerated cork","Import","227332","26017","Weight in kilograms","26017"
"Latvia","1996","450490","Articles of agglomerated cork","Export","126","3","Weight in kilograms","3"
"Latvia","1995","450190","Waste cork, crushed, granulated or ground","Import","898","132","Volume in litres","550"
"Latvia","1995","450310","Corks and stoppers, natural cork","Import","42071","2522","Weight in kilograms","2522"
"Latvia","1995","450310","Corks and stoppers, natural cork","Export","45","10","Weight in kilograms","10"
"Latvia","1995","450390","Natural cork articles other than corks or stoppers","Import","36737","4209","Weight in kilograms","4209"
"Latvia","1995","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","385742","67242","Weight in kilograms","67242"
"Latvia","1995","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","75922","9284","Weight in kilograms","9284"
"Latvia","1995","450490","Articles of agglomerated cork","Import","83956","10377","Weight in kilograms","10377"
"Latvia","1994","450200","Natural cork, debacked, roughly squared, in blocks et","Export","90","50","Volume in litres","208"
"Latvia","1994","450310","Corks and stoppers, natural cork","Import","989","468","Weight in kilograms","468"
"Latvia","1994","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","87573","13809","Weight in kilograms","13809"
"Latvia","1994","450490","Articles of agglomerated cork","Import","98369","28199","Weight in kilograms","28199"
"Latvia","1994","450490","Articles of agglomerated cork","Export","461","250","Weight in kilograms","250"
"Lebanon","2013","450190","Waste cork, crushed, granulated or ground","Import","4378","1900","Weight in kilograms","1900"
"Lebanon","2013","450200","Natural cork, debacked, roughly squared, in blocks et","Import","8198","2559","Weight in kilograms","2559"
"Lebanon","2013","450200","Natural cork, debacked, roughly squared, in blocks et","Export","501","850","Weight in kilograms","850"
"Lebanon","2013","450310","Corks and stoppers, natural cork","Import","1830736","35142","Weight in kilograms","35142"
"Lebanon","2013","450390","Natural cork articles other than corks or stoppers","Import","53746","7012","Weight in kilograms","7012"
"Lebanon","2013","450390","Natural cork articles other than corks or stoppers","Export","10930","2776","Weight in kilograms","2776"
"Lebanon","2013","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","166073","60609","Weight in kilograms","60609"
"Lebanon","2013","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","128322","39806","Weight in kilograms","39806"
"Lebanon","2013","450490","Articles of agglomerated cork","Import","92509","34683","Weight in kilograms","34683"
"Lebanon","2013","450490","Articles of agglomerated cork","Export","52157","12356","Weight in kilograms","12356"
"Lebanon","2012","450190","Waste cork, crushed, granulated or ground","Export","402","240","Weight in kilograms","240"
"Lebanon","2012","450200","Natural cork, debacked, roughly squared, in blocks et","Import","43","2","Weight in kilograms","2"
"Lebanon","2012","450310","Corks and stoppers, natural cork","Import","1781532","47928","Weight in kilograms","47928"
"Lebanon","2012","450310","Corks and stoppers, natural cork","Export","204","40","Weight in kilograms","40"
"Lebanon","2012","450390","Natural cork articles other than corks or stoppers","Import","19263","4352","Weight in kilograms","4352"
"Lebanon","2012","450390","Natural cork articles other than corks or stoppers","Export","57037","10483","Weight in kilograms","10483"
"Lebanon","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","193041","68445","Weight in kilograms","68445"
"Lebanon","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","40635","10826","Weight in kilograms","10826"
"Lebanon","2012","450490","Articles of agglomerated cork","Import","54079","15229","Weight in kilograms","15229"
"Lebanon","2012","450490","Articles of agglomerated cork","Export","37024","7142","Weight in kilograms","7142"
"Lebanon","2011","450190","Waste cork, crushed, granulated or ground","Export","1810","3000","Weight in kilograms","3000"
"Lebanon","2011","450200","Natural cork, debacked, roughly squared, in blocks et","Import","1615","1274","Weight in kilograms","1274"
"Lebanon","2011","450200","Natural cork, debacked, roughly squared, in blocks et","Export","3634","1390","Weight in kilograms","1390"
"Lebanon","2011","450310","Corks and stoppers, natural cork","Import","1816209","39522","Weight in kilograms","39522"
"Lebanon","2011","450310","Corks and stoppers, natural cork","Export","51","4","Weight in kilograms","4"
"Lebanon","2011","450390","Natural cork articles other than corks or stoppers","Import","21797","2730","Weight in kilograms","2730"
"Lebanon","2011","450390","Natural cork articles other than corks or stoppers","Export","10615","2019","Weight in kilograms","2019"
"Lebanon","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","118741","34621","Weight in kilograms","34621"
"Lebanon","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","35731","11515","Weight in kilograms","11515"
"Lebanon","2011","450490","Articles of agglomerated cork","Import","62340","6336","Weight in kilograms","6336"
"Lebanon","2011","450490","Articles of agglomerated cork","Export","53817","15499","Weight in kilograms","15499"
"Lebanon","2010","450110","Natural cork, raw or simply prepared","Export","981","40","Weight in kilograms","40"
"Lebanon","2010","450200","Natural cork, debacked, roughly squared, in blocks et","Import","3286","1384","Weight in kilograms","1384"
"Lebanon","2010","450200","Natural cork, debacked, roughly squared, in blocks et","Export","5159","893","Weight in kilograms","893"
"Lebanon","2010","450310","Corks and stoppers, natural cork","Import","1156674","26952","Weight in kilograms","26952"
"Lebanon","2010","450310","Corks and stoppers, natural cork","Export","1128","18","Weight in kilograms","18"
"Lebanon","2010","450390","Natural cork articles other than corks or stoppers","Import","10830","2912","Weight in kilograms","2912"
"Lebanon","2010","450390","Natural cork articles other than corks or stoppers","Export","22315","8921","Weight in kilograms","8921"
"Lebanon","2010","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","171720","40468","Weight in kilograms","40468"
"Lebanon","2010","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","4415","1203","Weight in kilograms","1203"
"Lebanon","2010","450490","Articles of agglomerated cork","Import","73797","10958","Weight in kilograms","10958"
"Lebanon","2010","450490","Articles of agglomerated cork","Export","128780","31834","Weight in kilograms","31834"
"Lebanon","2009","450110","Natural cork, raw or simply prepared","Import","1086","50","Weight in kilograms","50"
"Lebanon","2009","450190","Waste cork, crushed, granulated or ground","Import","981","105","Weight in kilograms","105"
"Lebanon","2009","450200","Natural cork, debacked, roughly squared, in blocks et","Import","6103","382","Weight in kilograms","382"
"Lebanon","2009","450200","Natural cork, debacked, roughly squared, in blocks et","Export","3872","2622","Weight in kilograms","2622"
"Lebanon","2009","450310","Corks and stoppers, natural cork","Import","1326092","31646","Weight in kilograms","31646"
"Lebanon","2009","450390","Natural cork articles other than corks or stoppers","Import","40963","9533","Weight in kilograms","9533"
"Lebanon","2009","450390","Natural cork articles other than corks or stoppers","Export","56169","24364","Weight in kilograms","24364"
"Lebanon","2009","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","129620","37330","Weight in kilograms","37330"
"Lebanon","2009","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","23109","13764","Weight in kilograms","13764"
"Lebanon","2009","450490","Articles of agglomerated cork","Import","29045","9101","Weight in kilograms","9101"
"Lebanon","2009","450490","Articles of agglomerated cork","Export","49292","11460","Weight in kilograms","11460"
"Lebanon","2008","450110","Natural cork, raw or simply prepared","Export","22402","12161","Weight in kilograms","12161"
"Lebanon","2008","450200","Natural cork, debacked, roughly squared, in blocks et","Import","332","15","Weight in kilograms","15"
"Lebanon","2008","450200","Natural cork, debacked, roughly squared, in blocks et","Export","1650","300","Weight in kilograms","300"
"Lebanon","2008","450310","Corks and stoppers, natural cork","Import","1808129","35211","Weight in kilograms","35211"
"Lebanon","2008","450390","Natural cork articles other than corks or stoppers","Import","19830","1895","Weight in kilograms","1895"
"Lebanon","2008","450390","Natural cork articles other than corks or stoppers","Export","7812","3698","Weight in kilograms","3698"
"Lebanon","2008","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","40498","11319","Weight in kilograms","11319"
"Lebanon","2008","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","20008","3942","Weight in kilograms","3942"
"Lebanon","2008","450490","Articles of agglomerated cork","Import","18266","4006","Weight in kilograms","4006"
"Lebanon","2008","450490","Articles of agglomerated cork","Export","43720","27305","Weight in kilograms","27305"
"Lebanon","2007","450110","Natural cork, raw or simply prepared","Export","1","1","Weight in kilograms","1"
"Lebanon","2007","450190","Waste cork, crushed, granulated or ground","Import","625","52","Weight in kilograms","52"
"Lebanon","2007","450190","Waste cork, crushed, granulated or ground","Export","481","80","Weight in kilograms","80"
"Lebanon","2007","450200","Natural cork, debacked, roughly squared, in blocks et","Import","6846","787","Weight in kilograms","787"
"Lebanon","2007","450200","Natural cork, debacked, roughly squared, in blocks et","Export","3050","24000","Weight in kilograms","24000"
"Lebanon","2007","450310","Corks and stoppers, natural cork","Import","1725250","33725","Weight in kilograms","33725"
"Lebanon","2007","450310","Corks and stoppers, natural cork","Export","36390","585","Weight in kilograms","585"
"Lebanon","2007","450390","Natural cork articles other than corks or stoppers","Import","12517","1692","Weight in kilograms","1692"
"Lebanon","2007","450390","Natural cork articles other than corks or stoppers","Export","7553","2835","Weight in kilograms","2835"
"Lebanon","2007","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","93197","24843","Weight in kilograms","24843"
"Lebanon","2007","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","900","350","Weight in kilograms","350"
"Lebanon","2007","450490","Articles of agglomerated cork","Import","80087","11799","Weight in kilograms","11799"
"Lebanon","2007","450490","Articles of agglomerated cork","Export","16617","2985","Weight in kilograms","2985"
"Lebanon","2006","450190","Waste cork, crushed, granulated or ground","Export","55774","85803","Weight in kilograms","85803"
"Lebanon","2006","450200","Natural cork, debacked, roughly squared, in blocks et","Import","18308","5951","Weight in kilograms","5951"
"Lebanon","2006","450310","Corks and stoppers, natural cork","Import","963155","33857","Weight in kilograms","33857"
"Lebanon","2006","450390","Natural cork articles other than corks or stoppers","Import","12288","1632","Weight in kilograms","1632"
"Lebanon","2006","450390","Natural cork articles other than corks or stoppers","Export","2856","550","Weight in kilograms","550"
"Lebanon","2006","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","70702","18025","Weight in kilograms","18025"
"Lebanon","2006","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","3117","2850","Weight in kilograms","2850"
"Lebanon","2006","450490","Articles of agglomerated cork","Import","73674","13095","Weight in kilograms","13095"
"Lebanon","2006","450490","Articles of agglomerated cork","Export","2021","905","Weight in kilograms","905"
"Lebanon","2005","450190","Waste cork, crushed, granulated or ground","Export","31000","48000","Weight in kilograms","48000"
"Lebanon","2005","450200","Natural cork, debacked, roughly squared, in blocks et","Import","4000","1000","Weight in kilograms","1000"
"Lebanon","2005","450200","Natural cork, debacked, roughly squared, in blocks et","Export","4000","1000","Weight in kilograms","1000"
"Lebanon","2005","450310","Corks and stoppers, natural cork","Import","1089000","32000","Weight in kilograms","32000"
"Lebanon","2005","450390","Natural cork articles other than corks or stoppers","Import","29000","3480","Weight in kilograms","3480"
"Lebanon","2005","450390","Natural cork articles other than corks or stoppers","Export","4000","313","Weight in kilograms","313"
"Lebanon","2005","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","61000","21163","Weight in kilograms","21163"
"Lebanon","2005","450490","Articles of agglomerated cork","Import","57000","7953","Weight in kilograms","7953"
"Lebanon","2005","450490","Articles of agglomerated cork","Export","19000","4000","Weight in kilograms","4000"
"Lebanon","2004","450200","Natural cork, debacked, roughly squared, in blocks et","Import","8000","3000","Weight in kilograms","3000"
"Lebanon","2004","450310","Corks and stoppers, natural cork","Import","1078000","28000","Weight in kilograms","28000"
"Lebanon","2004","450390","Natural cork articles other than corks or stoppers","Import","19000","6333","Weight in kilograms","6333"
"Lebanon","2004","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","25000","10870","Weight in kilograms","10870"
"Lebanon","2004","450490","Articles of agglomerated cork","Import","33000","4552","Weight in kilograms","4552"
"Lebanon","2003","450190","Waste cork, crushed, granulated or ground","Export","57","11","Volume in litres","46"
"Lebanon","2003","450200","Natural cork, debacked, roughly squared, in blocks et","Import","45","2","Volume in litres","8"
"Lebanon","2003","450310","Corks and stoppers, natural cork","Import","899575","28024","Weight in kilograms","28024"
"Lebanon","2003","450310","Corks and stoppers, natural cork","Export","13572","566","Weight in kilograms","566"
"Lebanon","2003","450390","Natural cork articles other than corks or stoppers","Import","33093","5647","Weight in kilograms","5647"
"Lebanon","2003","450390","Natural cork articles other than corks or stoppers","Export","1962","179","Weight in kilograms","179"
"Lebanon","2003","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","45533","11536","Weight in kilograms","11536"
"Lebanon","2003","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","2323","526","Weight in kilograms","526"
"Lebanon","2003","450490","Articles of agglomerated cork","Import","15923","3018","Weight in kilograms","3018"
"Lebanon","2003","450490","Articles of agglomerated cork","Export","405","179","Weight in kilograms","179"
"Lebanon","2002","450190","Waste cork, crushed, granulated or ground","Export","336","32","Volume in litres","133"
"Lebanon","2002","450200","Natural cork, debacked, roughly squared, in blocks et","Import","45496","8452","Volume in litres","35219"
"Lebanon","2002","450200","Natural cork, debacked, roughly squared, in blocks et","Export","2356","667","Volume in litres","2779"
"Lebanon","2002","450310","Corks and stoppers, natural cork","Import","705760","26323","Weight in kilograms","26323"
"Lebanon","2002","450390","Natural cork articles other than corks or stoppers","Import","19660","4446","Weight in kilograms","4446"
"Lebanon","2002","450390","Natural cork articles other than corks or stoppers","Export","11895","3000","Weight in kilograms","3000"
"Lebanon","2002","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","53730","23657","Weight in kilograms","23657"
"Lebanon","2002","450490","Articles of agglomerated cork","Import","2209","164","Weight in kilograms","164"
"Lebanon","2002","450490","Articles of agglomerated cork","Export","9508","3500","Weight in kilograms","3500"
"Lebanon","2001","450200","Natural cork, debacked, roughly squared, in blocks et","Import","14970","1474","Volume in litres","6142"
"Lebanon","2001","450310","Corks and stoppers, natural cork","Import","639135","25753","Weight in kilograms","25753"
"Lebanon","2001","450390","Natural cork articles other than corks or stoppers","Import","32339","8286","Weight in kilograms","8286"
"Lebanon","2001","450390","Natural cork articles other than corks or stoppers","Export","119","2","Weight in kilograms","2"
"Lebanon","2001","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","66942","29093","Weight in kilograms","29093"
"Lebanon","2001","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","8","44","Weight in kilograms","44"
"Lebanon","2001","450490","Articles of agglomerated cork","Import","16366","4496","Weight in kilograms","4496"
"Lebanon","2001","450490","Articles of agglomerated cork","Export","1002","1000","Weight in kilograms","1000"
"Lebanon","2000","450200","Natural cork, debacked, roughly squared, in blocks et","Import","2003","162","Volume in litres","675"
"Lebanon","2000","450310","Corks and stoppers, natural cork","Import","650654","27085","Weight in kilograms","27085"
"Lebanon","2000","450310","Corks and stoppers, natural cork","Export","7625","386","Weight in kilograms","386"
"Lebanon","2000","450390","Natural cork articles other than corks or stoppers","Import","31587","6237","Weight in kilograms","6237"
"Lebanon","2000","450390","Natural cork articles other than corks or stoppers","Export","1938","253","Weight in kilograms","253"
"Lebanon","2000","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","72017","22724","Weight in kilograms","22724"
"Lebanon","2000","450490","Articles of agglomerated cork","Import","7059","1625","Weight in kilograms","1625"
"Lebanon","1999","450200","Natural cork, debacked, roughly squared, in blocks et","Import","2722","227","Volume in litres","946"
"Lebanon","1999","450200","Natural cork, debacked, roughly squared, in blocks et","Export","214","97","Volume in litres","404"
"Lebanon","1999","450310","Corks and stoppers, natural cork","Import","566738","24391","Weight in kilograms","24391"
"Lebanon","1999","450310","Corks and stoppers, natural cork","Export","1393","62","Weight in kilograms","62"
"Lebanon","1999","450390","Natural cork articles other than corks or stoppers","Import","64465","11744","Weight in kilograms","11744"
"Lebanon","1999","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","93059","39605","Weight in kilograms","39605"
"Lebanon","1999","450490","Articles of agglomerated cork","Import","9989","965","Weight in kilograms","965"
"Lebanon","1998","450110","Natural cork, raw or simply prepared","Import","233","3","Volume in litres","13"
"Lebanon","1998","450200","Natural cork, debacked, roughly squared, in blocks et","Import","3628","183","Volume in litres","763"
"Lebanon","1998","450310","Corks and stoppers, natural cork","Import","467401","15380","Weight in kilograms","15380"
"Lebanon","1998","450390","Natural cork articles other than corks or stoppers","Import","47385","9312","Weight in kilograms","9312"
"Lebanon","1998","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","100033","41326","Weight in kilograms","41326"
"Lebanon","1998","450490","Articles of agglomerated cork","Import","2571","178","Weight in kilograms","178"
"Lebanon","1998","450490","Articles of agglomerated cork","Export","1113","1312","Weight in kilograms","1312"
"Lebanon","1997","450200","Natural cork, debacked, roughly squared, in blocks et","Import","34495","15422","Volume in litres","64263"
"Lebanon","1997","450310","Corks and stoppers, natural cork","Import","520963","14495","Weight in kilograms","14495"
"Lebanon","1997","450390","Natural cork articles other than corks or stoppers","Import","7852","176","Weight in kilograms","176"
"Lebanon","1997","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","100160","49314","Weight in kilograms","49314"
"Lebanon","1997","450490","Articles of agglomerated cork","Import","41087","5749","Weight in kilograms","5749"
"Lesotho","2009","450190","Waste cork, crushed, granulated or ground","Import","17702","10093","Weight in kilograms","10093"
"Lesotho","2009","450310","Corks and stoppers, natural cork","Import","45","2","Weight in kilograms","2"
"Lesotho","2009","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","4138","738","Weight in kilograms","738"
"Lesotho","2009","450490","Articles of agglomerated cork","Import","175","19","Weight in kilograms","19"
"Lesotho","2008","450190","Waste cork, crushed, granulated or ground","Import","765","387","Weight in kilograms","387"
"Lesotho","2008","450390","Natural cork articles other than corks or stoppers","Import","559","74","Weight in kilograms","74"
"Lesotho","2008","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","835","176","Weight in kilograms","176"
"Lesotho","2008","450490","Articles of agglomerated cork","Import","20755","2039","Weight in kilograms","2039"
"Lesotho","2008","450490","Articles of agglomerated cork","Export","1665","243","Weight in kilograms","243"
"Lesotho","2004","450110","Natural cork, raw or simply prepared","Import","1422","","No Quantity",""
"Lesotho","2004","450190","Waste cork, crushed, granulated or ground","Import","278","","No Quantity",""
"Lesotho","2004","450200","Natural cork, debacked, roughly squared, in blocks et","Import","4708","","No Quantity",""
"Lesotho","2004","450310","Corks and stoppers, natural cork","Import","458","19","Weight in kilograms","19"
"Lesotho","2004","450390","Natural cork articles other than corks or stoppers","Import","846","121","Weight in kilograms","121"
"Lesotho","2004","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","7553","1588","Weight in kilograms","1588"
"Lesotho","2004","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","145","23","Weight in kilograms","23"
"Lesotho","2004","450490","Articles of agglomerated cork","Import","312","45","Weight in kilograms","45"
"Lesotho","2003","450110","Natural cork, raw or simply prepared","Import","4394","","No Quantity",""
"Lesotho","2003","450310","Corks and stoppers, natural cork","Import","652","32","Weight in kilograms","32"
"Lesotho","2003","450490","Articles of agglomerated cork","Import","190","32","Weight in kilograms","32"
"Lesotho","2002","450110","Natural cork, raw or simply prepared","Import","502","0","No Quantity","0"
"Lesotho","2002","450190","Waste cork, crushed, granulated or ground","Import","3847","0","No Quantity","0"
"Lesotho","2002","450200","Natural cork, debacked, roughly squared, in blocks et","Import","930","0","No Quantity","0"
"Lesotho","2002","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","834","0","No Quantity","0"
"Lesotho","2002","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","451","0","No Quantity","0"
"Lesotho","2002","450490","Articles of agglomerated cork","Import","1624","0","No Quantity","0"
"Lesotho","2001","450110","Natural cork, raw or simply prepared","Import","4083","0","No Quantity","0"
"Lesotho","2001","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","27244","0","No Quantity","0"
"Lesotho","2000","450110","Natural cork, raw or simply prepared","Import","1436","0","No Quantity","0"
"Lesotho","2000","450190","Waste cork, crushed, granulated or ground","Import","335","0","No Quantity","0"
"Lesotho","2000","450310","Corks and stoppers, natural cork","Import","169","0","No Quantity","0"
"Lesotho","2000","450390","Natural cork articles other than corks or stoppers","Import","58","0","No Quantity","0"
"Libya","2010","450390","Natural cork articles other than corks or stoppers","Import","62449","34752","Weight in kilograms","34752"
"Libya","2010","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","110169","48377","Weight in kilograms","48377"
"Libya","2010","450490","Articles of agglomerated cork","Import","137292","58077","Weight in kilograms","58077"
"Libya","2009","450110","Natural cork, raw or simply prepared","Import","4344","2300","Weight in kilograms","2300"
"Libya","2009","450190","Waste cork, crushed, granulated or ground","Import","11570","14450","Weight in kilograms","14450"
"Libya","2009","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","93534","42177","Weight in kilograms","42177"
"Libya","2009","450490","Articles of agglomerated cork","Import","200359","139662","Weight in kilograms","139662"
"Libya","2008","450390","Natural cork articles other than corks or stoppers","Import","17925","11119","Weight in kilograms","11119"
"Libya","2008","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","59307","20809","Weight in kilograms","20809"
"Libya","2008","450490","Articles of agglomerated cork","Import","25564","11597","Weight in kilograms","11597"
"Libya","2007","450390","Natural cork articles other than corks or stoppers","Import","3723","2124","Weight in kilograms","2124"
"Libya","2007","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","11004","4639","Weight in kilograms","4639"
"Libya","2007","450490","Articles of agglomerated cork","Import","159972","79653","Weight in kilograms","79653"
"Lithuania","2013","450110","Natural cork, raw or simply prepared","Export","553","214","Weight in kilograms","214"
"Lithuania","2013","450190","Waste cork, crushed, granulated or ground","Import","32","6","Weight in kilograms","6"
"Lithuania","2013","450190","Waste cork, crushed, granulated or ground","Export","52","7","Weight in kilograms","7"
"Lithuania","2013","450200","Natural cork, debacked, roughly squared, in blocks et","Import","166677","25482","Weight in kilograms","25482"
"Lithuania","2013","450200","Natural cork, debacked, roughly squared, in blocks et","Export","3408","567","Weight in kilograms","567"
"Lithuania","2013","450310","Corks and stoppers, natural cork","Import","6366","466","Weight in kilograms","466"
"Lithuania","2013","450310","Corks and stoppers, natural cork","Export","66455","6362","Weight in kilograms","6362"
"Lithuania","2013","450390","Natural cork articles other than corks or stoppers","Import","469505","144563","Weight in kilograms","144563"
"Lithuania","2013","450390","Natural cork articles other than corks or stoppers","Export","85453","34630","Weight in kilograms","34630"
"Lithuania","2013","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","725756","122099","Weight in kilograms","122099"
"Lithuania","2013","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","653237","103550","Weight in kilograms","103550"
"Lithuania","2013","450490","Articles of agglomerated cork","Import","297371","59408","Weight in kilograms","59408"
"Lithuania","2013","450490","Articles of agglomerated cork","Export","124992","13711","Weight in kilograms","13711"
"Lithuania","2012","450110","Natural cork, raw or simply prepared","Import","426","54","Weight in kilograms","54"
"Lithuania","2012","450190","Waste cork, crushed, granulated or ground","Import","912","99","Weight in kilograms","99"
"Lithuania","2012","450190","Waste cork, crushed, granulated or ground","Export","88","15","Weight in kilograms","15"
"Lithuania","2012","450200","Natural cork, debacked, roughly squared, in blocks et","Import","101068","17090","Weight in kilograms","17090"
"Lithuania","2012","450200","Natural cork, debacked, roughly squared, in blocks et","Export","4746","633","Weight in kilograms","633"
"Lithuania","2012","450310","Corks and stoppers, natural cork","Import","3317","670","Weight in kilograms","670"
"Lithuania","2012","450310","Corks and stoppers, natural cork","Export","91003","11937","Weight in kilograms","11937"
"Lithuania","2012","450390","Natural cork articles other than corks or stoppers","Import","472020","158584","Weight in kilograms","158584"
"Lithuania","2012","450390","Natural cork articles other than corks or stoppers","Export","80407","32002","Weight in kilograms","32002"
"Lithuania","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","393818","71800","Weight in kilograms","71800"
"Lithuania","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","340593","34808","Weight in kilograms","34808"
"Lithuania","2012","450490","Articles of agglomerated cork","Import","256553","29232","Weight in kilograms","29232"
"Lithuania","2012","450490","Articles of agglomerated cork","Export","71593","8234","Weight in kilograms","8234"
"Lithuania","2011","450110","Natural cork, raw or simply prepared","Import","3494","400","Weight in kilograms","400"
"Lithuania","2011","450190","Waste cork, crushed, granulated or ground","Import","164","30","Weight in kilograms","30"
"Lithuania","2011","450190","Waste cork, crushed, granulated or ground","Export","4554","2180","Weight in kilograms","2180"
"Lithuania","2011","450200","Natural cork, debacked, roughly squared, in blocks et","Import","212285","32884","Weight in kilograms","32884"
"Lithuania","2011","450310","Corks and stoppers, natural cork","Import","4324","121","Weight in kilograms","121"
"Lithuania","2011","450310","Corks and stoppers, natural cork","Export","30986","4622","Weight in kilograms","4622"
"Lithuania","2011","450390","Natural cork articles other than corks or stoppers","Import","269271","67184","Weight in kilograms","67184"
"Lithuania","2011","450390","Natural cork articles other than corks or stoppers","Export","64920","41644","Weight in kilograms","41644"
"Lithuania","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","579495","141250","Weight in kilograms","141250"
"Lithuania","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","130141","20953","Weight in kilograms","20953"
"Lithuania","2011","450490","Articles of agglomerated cork","Import","274459","30656","Weight in kilograms","30656"
"Lithuania","2011","450490","Articles of agglomerated cork","Export","69845","6096","Weight in kilograms","6096"
"Lithuania","2010","450190","Waste cork, crushed, granulated or ground","Import","153","31","Weight in kilograms","31"
