"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Croatia","2007","500790","Woven fabric of silk, nes","Export","19275","295","Weight in kilograms","295"
"Croatia","2006","500200","Raw silk (not thrown)","Import","510","33","Weight in kilograms","33"
"Croatia","2006","500400","Silk yarn (except from waste) not retail","Import","1147","5","Weight in kilograms","5"
"Croatia","2006","500500","Yarn spun from silk waste, not retail","Import","28690","557","Weight in kilograms","557"
"Croatia","2006","500600","Silk yarn retail, silk worm gut","Import","52263","135","Weight in kilograms","135"
"Croatia","2006","500710","Woven fabric of noil silk","Import","55142","924","Weight in kilograms","924"
"Croatia","2006","500710","Woven fabric of noil silk","Export","8377","88","Weight in kilograms","88"
"Croatia","2006","500720","Woven fabric >85% silk (except noil silk)","Import","3491390","38776","Weight in kilograms","38776"
"Croatia","2006","500720","Woven fabric >85% silk (except noil silk)","Export","49448","1754","Weight in kilograms","1754"
"Croatia","2006","500790","Woven fabric of silk, nes","Import","1027123","11362","Weight in kilograms","11362"
"Croatia","2006","500790","Woven fabric of silk, nes","Export","17185","306","Weight in kilograms","306"
"Croatia","2005","500400","Silk yarn (except from waste) not retail","Import","2232","31","Weight in kilograms","31"
"Croatia","2005","500500","Yarn spun from silk waste, not retail","Import","3356","733","Weight in kilograms","733"
"Croatia","2005","500600","Silk yarn retail, silk worm gut","Import","40031","110","Weight in kilograms","110"
"Croatia","2005","500710","Woven fabric of noil silk","Import","58806","1121","Weight in kilograms","1121"
"Croatia","2005","500710","Woven fabric of noil silk","Export","11509","222","Weight in kilograms","222"
"Croatia","2005","500720","Woven fabric >85% silk (except noil silk)","Import","3764041","41814","Weight in kilograms","41814"
"Croatia","2005","500720","Woven fabric >85% silk (except noil silk)","Export","92536","2242","Weight in kilograms","2242"
"Croatia","2005","500790","Woven fabric of silk, nes","Import","1016303","12265","Weight in kilograms","12265"
"Croatia","2005","500790","Woven fabric of silk, nes","Export","20863","447","Weight in kilograms","447"
"Croatia","2004","500390","Silk waste, carded or combed","Import","1715","51","Weight in kilograms","51"
"Croatia","2004","500400","Silk yarn (except from waste) not retail","Import","8236","203","Weight in kilograms","203"
"Croatia","2004","500600","Silk yarn retail, silk worm gut","Import","49454","128","Weight in kilograms","128"
"Croatia","2004","500710","Woven fabric of noil silk","Import","44609","685","Weight in kilograms","685"
"Croatia","2004","500710","Woven fabric of noil silk","Export","11255","122","Weight in kilograms","122"
"Croatia","2004","500720","Woven fabric >85% silk (except noil silk)","Import","3205094","45010","Weight in kilograms","45010"
"Croatia","2004","500720","Woven fabric >85% silk (except noil silk)","Export","59644","1820","Weight in kilograms","1820"
"Croatia","2004","500790","Woven fabric of silk, nes","Import","1117274","18710","Weight in kilograms","18710"
"Croatia","2004","500790","Woven fabric of silk, nes","Export","26981","991","Weight in kilograms","991"
"Croatia","2003","500390","Silk waste, carded or combed","Import","363","3","Weight in kilograms","3"
"Croatia","2003","500500","Yarn spun from silk waste, not retail","Import","10062","366","Weight in kilograms","366"
"Croatia","2003","500600","Silk yarn retail, silk worm gut","Import","53594","318","Weight in kilograms","318"
"Croatia","2003","500710","Woven fabric of noil silk","Import","62373","1262","Weight in kilograms","1262"
"Croatia","2003","500710","Woven fabric of noil silk","Export","4118","56","Weight in kilograms","56"
"Croatia","2003","500720","Woven fabric >85% silk (except noil silk)","Import","2761899","42068","Weight in kilograms","42068"
"Croatia","2003","500720","Woven fabric >85% silk (except noil silk)","Export","60700","1629","Weight in kilograms","1629"
"Croatia","2003","500790","Woven fabric of silk, nes","Import","986106","21334","Weight in kilograms","21334"
"Croatia","2003","500790","Woven fabric of silk, nes","Export","4056","50","Weight in kilograms","50"
"Croatia","2002","500400","Silk yarn (except from waste) not retail","Import","30577","1305","Weight in kilograms","1305"
"Croatia","2002","500500","Yarn spun from silk waste, not retail","Import","4029","114","Weight in kilograms","114"
"Croatia","2002","500600","Silk yarn retail, silk worm gut","Import","32167","212","Weight in kilograms","212"
"Croatia","2002","500710","Woven fabric of noil silk","Import","114144","2953","Weight in kilograms","2953"
"Croatia","2002","500720","Woven fabric >85% silk (except noil silk)","Import","2182124","32255","Weight in kilograms","32255"
"Croatia","2002","500720","Woven fabric >85% silk (except noil silk)","Export","23007","913","Weight in kilograms","913"
"Croatia","2002","500790","Woven fabric of silk, nes","Import","863215","14574","Weight in kilograms","14574"
"Croatia","2002","500790","Woven fabric of silk, nes","Export","22081","904","Weight in kilograms","904"
"Croatia","2001","500200","Raw silk (not thrown)","Import","25978","1262","Weight in kilograms","1262"
"Croatia","2001","500200","Raw silk (not thrown)","Export","25010","1218","Weight in kilograms","1218"
"Croatia","2001","500500","Yarn spun from silk waste, not retail","Import","1523","69","Weight in kilograms","69"
"Croatia","2001","500600","Silk yarn retail, silk worm gut","Import","16949","147","Weight in kilograms","147"
"Croatia","2001","500710","Woven fabric of noil silk","Import","34275","1090","Weight in kilograms","1090"
"Croatia","2001","500710","Woven fabric of noil silk","Export","4683","1382","Weight in kilograms","1382"
"Croatia","2001","500720","Woven fabric >85% silk (except noil silk)","Import","1854628","28883","Weight in kilograms","28883"
"Croatia","2001","500720","Woven fabric >85% silk (except noil silk)","Export","90755","3277","Weight in kilograms","3277"
"Croatia","2001","500790","Woven fabric of silk, nes","Import","1143104","24349","Weight in kilograms","24349"
"Croatia","2001","500790","Woven fabric of silk, nes","Export","16726","1205","Weight in kilograms","1205"
"Croatia","2000","500200","Raw silk (not thrown)","Import","120763","8022","Weight in kilograms","8022"
"Croatia","2000","500400","Silk yarn (except from waste) not retail","Import","81144","1646","Weight in kilograms","1646"
"Croatia","2000","500600","Silk yarn retail, silk worm gut","Import","26896","138","Weight in kilograms","138"
"Croatia","2000","500710","Woven fabric of noil silk","Import","63027","2476","Weight in kilograms","2476"
"Croatia","2000","500710","Woven fabric of noil silk","Export","113","1","Weight in kilograms","1"
"Croatia","2000","500720","Woven fabric >85% silk (except noil silk)","Import","1208178","18512","Weight in kilograms","18512"
"Croatia","2000","500720","Woven fabric >85% silk (except noil silk)","Export","45804","1448","Weight in kilograms","1448"
"Croatia","2000","500790","Woven fabric of silk, nes","Import","559911","13061","Weight in kilograms","13061"
"Croatia","2000","500790","Woven fabric of silk, nes","Export","82081","3214","Weight in kilograms","3214"
"Croatia","1999","500200","Raw silk (not thrown)","Import","49806","4000","Weight in kilograms","4000"
"Croatia","1999","500400","Silk yarn (except from waste) not retail","Export","2506","0","No Quantity","0"
"Croatia","1999","500400","Silk yarn (except from waste) not retail","Import","17376","1127","Weight in kilograms","1127"
"Croatia","1999","500600","Silk yarn retail, silk worm gut","Import","13092","0","No Quantity","0"
"Croatia","1999","500710","Woven fabric of noil silk","Import","46416","3309","Weight in kilograms","3309"
"Croatia","1999","500720","Woven fabric >85% silk (except noil silk)","Import","542618","11325","Weight in kilograms","11325"
"Croatia","1999","500720","Woven fabric >85% silk (except noil silk)","Export","288780","13869","Weight in kilograms","13869"
"Croatia","1999","500790","Woven fabric of silk, nes","Import","56225","0","No Quantity","0"
"Croatia","1999","500790","Woven fabric of silk, nes","Export","62162","3102","Weight in kilograms","3102"
"Croatia","1998","500200","Raw silk (not thrown)","Import","154025","15000","Weight in kilograms","15000"
"Croatia","1998","500390","Silk waste, carded or combed","Import","84162","5000","Weight in kilograms","5000"
"Croatia","1998","500400","Silk yarn (except from waste) not retail","Export","2104","0","No Quantity","0"
"Croatia","1998","500400","Silk yarn (except from waste) not retail","Import","33858","2217","Weight in kilograms","2217"
"Croatia","1998","500600","Silk yarn retail, silk worm gut","Import","16358","0","No Quantity","0"
"Croatia","1998","500710","Woven fabric of noil silk","Import","44776","1033","Weight in kilograms","1033"
"Croatia","1998","500720","Woven fabric >85% silk (except noil silk)","Import","1234646","22463","Weight in kilograms","22463"
"Croatia","1998","500720","Woven fabric >85% silk (except noil silk)","Export","54954","3741","Weight in kilograms","3741"
"Croatia","1998","500790","Woven fabric of silk, nes","Import","185277","6750","Weight in kilograms","6750"
"Croatia","1998","500790","Woven fabric of silk, nes","Export","114201","4177","Weight in kilograms","4177"
"Croatia","1997","500200","Raw silk (not thrown)","Import","6853","1000","Weight in kilograms","1000"
"Croatia","1997","500310","Silk waste, not carded or combed","Import","13299","3000","Weight in kilograms","3000"
"Croatia","1997","500400","Silk yarn (except from waste) not retail","Import","26180","1066","Weight in kilograms","1066"
"Croatia","1997","500600","Silk yarn retail, silk worm gut","Import","21343","0","No Quantity","0"
"Croatia","1997","500600","Silk yarn retail, silk worm gut","Export","1551","0","No Quantity","0"
"Croatia","1997","500710","Woven fabric of noil silk","Import","53549","0","No Quantity","0"
"Croatia","1997","500710","Woven fabric of noil silk","Export","4592","0","No Quantity","0"
"Croatia","1997","500720","Woven fabric >85% silk (except noil silk)","Export","13033","0","No Quantity","0"
"Croatia","1997","500720","Woven fabric >85% silk (except noil silk)","Import","1087099","14279","Weight in kilograms","14279"
"Croatia","1997","500790","Woven fabric of silk, nes","Import","101265","18208","Weight in kilograms","18208"
"Croatia","1997","500790","Woven fabric of silk, nes","Export","186786","13164","Weight in kilograms","13164"
"Croatia","1996","500310","Silk waste, not carded or combed","Import","20399","5000","Weight in kilograms","5000"
"Croatia","1996","500400","Silk yarn (except from waste) not retail","Import","6047","0","No Quantity","0"
"Croatia","1996","500600","Silk yarn retail, silk worm gut","Import","16187","0","No Quantity","0"
"Croatia","1996","500600","Silk yarn retail, silk worm gut","Export","95","0","No Quantity","0"
"Croatia","1996","500710","Woven fabric of noil silk","Import","1065","0","No Quantity","0"
"Croatia","1996","500710","Woven fabric of noil silk","Export","1279","0","No Quantity","0"
"Croatia","1996","500720","Woven fabric >85% silk (except noil silk)","Import","844541","19696","Weight in kilograms","19696"
"Croatia","1996","500720","Woven fabric >85% silk (except noil silk)","Export","162501","3625","Weight in kilograms","3625"
"Croatia","1996","500790","Woven fabric of silk, nes","Import","170517","32100","Weight in kilograms","32100"
"Croatia","1996","500790","Woven fabric of silk, nes","Export","150937","10784","Weight in kilograms","10784"
"Croatia","1995","500310","Silk waste, not carded or combed","Import","10555","2000","Weight in kilograms","2000"
"Croatia","1995","500400","Silk yarn (except from waste) not retail","Import","11154","0","Weight in kilograms","0"
"Croatia","1995","500400","Silk yarn (except from waste) not retail","Export","472","0","Weight in kilograms","0"
"Croatia","1995","500600","Silk yarn retail, silk worm gut","Import","55447","3000","Weight in kilograms","3000"
"Croatia","1995","500600","Silk yarn retail, silk worm gut","Export","26","0","Weight in kilograms","0"
"Croatia","1995","500710","Woven fabric of noil silk","Import","153208","5000","Weight in kilograms","5000"
"Croatia","1995","500720","Woven fabric >85% silk (except noil silk)","Import","2511002","19000","Weight in kilograms","19000"
"Croatia","1995","500720","Woven fabric >85% silk (except noil silk)","Export","37766","1000","Weight in kilograms","1000"
"Croatia","1995","500790","Woven fabric of silk, nes","Import","181351","6000","Weight in kilograms","6000"
"Croatia","1995","500790","Woven fabric of silk, nes","Export","29505","2000","Weight in kilograms","2000"
"Croatia","1994","500200","Raw silk (not thrown)","Import","13892","0","No Quantity","0"
"Croatia","1994","500310","Silk waste, not carded or combed","Import","57561","5000","Weight in kilograms","5000"
"Croatia","1994","500400","Silk yarn (except from waste) not retail","Import","49370","2003","Weight in kilograms","2003"
"Croatia","1994","500600","Silk yarn retail, silk worm gut","Import","43284","0","No Quantity","0"
"Croatia","1994","500600","Silk yarn retail, silk worm gut","Export","3051","0","No Quantity","0"
"Croatia","1994","500710","Woven fabric of noil silk","Export","446","0","No Quantity","0"
"Croatia","1994","500710","Woven fabric of noil silk","Import","197574","19550","Weight in kilograms","19550"
"Croatia","1994","500720","Woven fabric >85% silk (except noil silk)","Export","5764","0","No Quantity","0"
"Croatia","1994","500720","Woven fabric >85% silk (except noil silk)","Import","803136","20938","Weight in kilograms","20938"
"Croatia","1994","500790","Woven fabric of silk, nes","Import","228041","7450","Weight in kilograms","7450"
"Croatia","1994","500790","Woven fabric of silk, nes","Export","168072","6323","Weight in kilograms","6323"
"Croatia","1993","500100","Silk-worm cocoons suitable for reeling","Export","11684","0","No Quantity","0"
"Croatia","1993","500100","Silk-worm cocoons suitable for reeling","Import","504689","20394","Weight in kilograms","20394"
"Croatia","1993","500310","Silk waste, not carded or combed","Import","1439","0","No Quantity","0"
"Croatia","1993","500390","Silk waste, carded or combed","Export","552","0","No Quantity","0"
"Croatia","1993","500390","Silk waste, carded or combed","Import","37212","7203","Weight in kilograms","7203"
"Croatia","1993","500400","Silk yarn (except from waste) not retail","Import","15267","0","No Quantity","0"
"Croatia","1993","500600","Silk yarn retail, silk worm gut","Import","14040","0","No Quantity","0"
"Croatia","1993","500600","Silk yarn retail, silk worm gut","Export","2951","0","No Quantity","0"
"Croatia","1993","500710","Woven fabric of noil silk","Import","48289","0","No Quantity","0"
"Croatia","1993","500720","Woven fabric >85% silk (except noil silk)","Export","8754","0","No Quantity","0"
"Croatia","1993","500720","Woven fabric >85% silk (except noil silk)","Import","362747","5483","Weight in kilograms","5483"
"Croatia","1993","500790","Woven fabric of silk, nes","Import","83807","2596","Weight in kilograms","2596"
"Croatia","1993","500790","Woven fabric of silk, nes","Export","28234","7675","Weight in kilograms","7675"
"Croatia","1992","500100","Silk-worm cocoons suitable for reeling","Export","6117","0","No Quantity","0"
"Croatia","1992","500100","Silk-worm cocoons suitable for reeling","Import","519545","31437","Weight in kilograms","31437"
"Croatia","1992","500390","Silk waste, carded or combed","Import","1667","0","No Quantity","0"
"Croatia","1992","500400","Silk yarn (except from waste) not retail","Import","14361","0","No Quantity","0"
"Croatia","1992","500600","Silk yarn retail, silk worm gut","Import","48270","0","No Quantity","0"
"Croatia","1992","500600","Silk yarn retail, silk worm gut","Export","2144","0","No Quantity","0"
"Croatia","1992","500710","Woven fabric of noil silk","Import","276006","5268","Weight in kilograms","5268"
"Croatia","1992","500720","Woven fabric >85% silk (except noil silk)","Import","258365","8774","Weight in kilograms","8774"
"Croatia","1992","500720","Woven fabric >85% silk (except noil silk)","Export","78458","1008","Weight in kilograms","1008"
"Croatia","1992","500790","Woven fabric of silk, nes","Import","76365","0","No Quantity","0"
"Croatia","1992","500790","Woven fabric of silk, nes","Export","6018","0","No Quantity","0"
"Cuba","2006","500400","Silk yarn (except from waste) not retail","Import","13361","495","Weight in kilograms","495"
"Cuba","2006","500790","Woven fabric of silk, nes","Import","523","95","Weight in kilograms","95"
"Cuba","2005","500400","Silk yarn (except from waste) not retail","Import","98","13","Weight in kilograms","13"
"Cuba","2005","500720","Woven fabric >85% silk (except noil silk)","Import","15405","1532","Weight in kilograms","1532"
"Cuba","2005","500790","Woven fabric of silk, nes","Import","53104","1903","Weight in kilograms","1903"
"Cuba","2004","500790","Woven fabric of silk, nes","Import","94204","2931","Weight in kilograms","2931"
"Cuba","2003","500400","Silk yarn (except from waste) not retail","Import","19","1","Weight in kilograms","1"
"Cuba","2003","500790","Woven fabric of silk, nes","Import","25989","863","Weight in kilograms","863"
"Cuba","2002","500720","Woven fabric >85% silk (except noil silk)","Import","1005","398","Weight in kilograms","398"
"Cuba","2002","500790","Woven fabric of silk, nes","Import","37793","966","Weight in kilograms","966"
"Cuba","2001","500710","Woven fabric of noil silk","Import","987","14","Weight in kilograms","14"
"Cuba","2001","500720","Woven fabric >85% silk (except noil silk)","Import","13615","972","Weight in kilograms","972"
"Cuba","2001","500790","Woven fabric of silk, nes","Import","65156","1853","Weight in kilograms","1853"
"Cuba","2000","500710","Woven fabric of noil silk","Import","3499","32","Weight in kilograms","32"
"Cuba","2000","500720","Woven fabric >85% silk (except noil silk)","Import","9877","1693","Weight in kilograms","1693"
"Cuba","2000","500790","Woven fabric of silk, nes","Import","8583","670","Weight in kilograms","670"
"Cuba","1999","500390","Silk waste, carded or combed","Import","73","6","Weight in kilograms","6"
"Cuba","1999","500710","Woven fabric of noil silk","Import","1201","312","Weight in kilograms","312"
"Cuba","1999","500720","Woven fabric >85% silk (except noil silk)","Import","68624","3642","Weight in kilograms","3642"
"Cuba","1999","500790","Woven fabric of silk, nes","Import","69946","3659","Weight in kilograms","3659"
"Cyprus","2013","500100","Silk-worm cocoons suitable for reeling","Import","558","232","Weight in kilograms","232"
"Cyprus","2013","500600","Silk yarn retail, silk worm gut","Import","376","8","Weight in kilograms","8"
"Cyprus","2013","500710","Woven fabric of noil silk","Import","991","10","Weight in kilograms","10"
"Cyprus","2013","500720","Woven fabric >85% silk (except noil silk)","Import","146910","2502","Weight in kilograms","2502"
"Cyprus","2013","500790","Woven fabric of silk, nes","Import","43004","461","Weight in kilograms","461"
"Cyprus","2013","500790","Woven fabric of silk, nes","Export","3927","109","Weight in kilograms","109"
"Cyprus","2013","500790","Woven fabric of silk, nes","Re-Export","3927","109","Weight in kilograms","109"
"Cyprus","2012","500400","Silk yarn (except from waste) not retail","Import","991","6","Weight in kilograms","6"
"Cyprus","2012","500600","Silk yarn retail, silk worm gut","Import","2588","45","Weight in kilograms","45"
"Cyprus","2012","500710","Woven fabric of noil silk","Import","17932","111","Weight in kilograms","111"
"Cyprus","2012","500720","Woven fabric >85% silk (except noil silk)","Import","168942","1317","Weight in kilograms","1317"
"Cyprus","2012","500790","Woven fabric of silk, nes","Import","141228","2364","Weight in kilograms","2364"
"Cyprus","2012","500790","Woven fabric of silk, nes","Export","10561","815","Weight in kilograms","815"
"Cyprus","2012","500790","Woven fabric of silk, nes","Re-Export","10561","815","Weight in kilograms","815"
"Cyprus","2011","500600","Silk yarn retail, silk worm gut","Import","36","3","Weight in kilograms","3"
"Cyprus","2011","500710","Woven fabric of noil silk","Import","116060","4359","Weight in kilograms","4359"
"Cyprus","2011","500720","Woven fabric >85% silk (except noil silk)","Import","411018","4996","Weight in kilograms","4996"
"Cyprus","2011","500790","Woven fabric of silk, nes","Import","134884","4131","Weight in kilograms","4131"
"Cyprus","2011","500790","Woven fabric of silk, nes","Export","5862","183","Weight in kilograms","183"
"Cyprus","2011","500790","Woven fabric of silk, nes","Re-Export","5862","183","Weight in kilograms","183"
"Cyprus","2010","500100","Silk-worm cocoons suitable for reeling","Import","2710","36","Weight in kilograms","36"
"Cyprus","2010","500390","Silk waste, carded or combed","Import","362","30","Weight in kilograms","30"
"Cyprus","2010","500400","Silk yarn (except from waste) not retail","Import","1202","51","Weight in kilograms","51"
"Cyprus","2010","500600","Silk yarn retail, silk worm gut","Import","56","3","Weight in kilograms","3"
"Cyprus","2010","500710","Woven fabric of noil silk","Import","3011","80","Weight in kilograms","80"
"Cyprus","2010","500720","Woven fabric >85% silk (except noil silk)","Import","440211","8546","Weight in kilograms","8546"
"Cyprus","2010","500790","Woven fabric of silk, nes","Import","122369","1702","Weight in kilograms","1702"
"Cyprus","2010","500790","Woven fabric of silk, nes","Export","750","17","Weight in kilograms","17"
"Cyprus","2010","500790","Woven fabric of silk, nes","Re-Export","750","17","Weight in kilograms","17"
"Cyprus","2009","500100","Silk-worm cocoons suitable for reeling","Import","20842","357","Weight in kilograms","357"
"Cyprus","2009","500200","Raw silk (not thrown)","Import","505","3","Weight in kilograms","3"
"Cyprus","2009","500400","Silk yarn (except from waste) not retail","Import","1385","13","Weight in kilograms","13"
"Cyprus","2009","500600","Silk yarn retail, silk worm gut","Import","113","8","Weight in kilograms","8"
"Cyprus","2009","500710","Woven fabric of noil silk","Import","27847","2234","Weight in kilograms","2234"
"Cyprus","2009","500720","Woven fabric >85% silk (except noil silk)","Import","579717","9249","Weight in kilograms","9249"
"Cyprus","2009","500720","Woven fabric >85% silk (except noil silk)","Export","23131","646","Weight in kilograms","646"
"Cyprus","2009","500720","Woven fabric >85% silk (except noil silk)","Re-Export","23131","646","Weight in kilograms","646"
"Cyprus","2009","500790","Woven fabric of silk, nes","Import","204596","3127","Weight in kilograms","3127"
"Cyprus","2009","500790","Woven fabric of silk, nes","Export","1453","20","Weight in kilograms","20"
"Cyprus","2009","500790","Woven fabric of silk, nes","Re-Export","1453","20","Weight in kilograms","20"
"Cyprus","2008","500100","Silk-worm cocoons suitable for reeling","Import","8035","112","Weight in kilograms","112"
"Cyprus","2008","500400","Silk yarn (except from waste) not retail","Import","4473","61","Weight in kilograms","61"
"Cyprus","2008","500600","Silk yarn retail, silk worm gut","Import","2713","42","Weight in kilograms","42"
"Cyprus","2008","500710","Woven fabric of noil silk","Import","18685","569","Weight in kilograms","569"
"Cyprus","2008","500720","Woven fabric >85% silk (except noil silk)","Import","900029","12478","Weight in kilograms","12478"
"Cyprus","2008","500720","Woven fabric >85% silk (except noil silk)","Export","7996","65","Weight in kilograms","65"
"Cyprus","2008","500720","Woven fabric >85% silk (except noil silk)","Re-Export","7996","65","Weight in kilograms","65"
"Cyprus","2008","500790","Woven fabric of silk, nes","Import","392083","5408","Weight in kilograms","5408"
"Cyprus","2008","500790","Woven fabric of silk, nes","Export","34836","380","Weight in kilograms","380"
"Cyprus","2008","500790","Woven fabric of silk, nes","Re-Export","34836","380","Weight in kilograms","380"
"Cyprus","2007","500400","Silk yarn (except from waste) not retail","Import","854","20","Weight in kilograms","20"
"Cyprus","2007","500600","Silk yarn retail, silk worm gut","Import","1158","40","Weight in kilograms","40"
"Cyprus","2007","500710","Woven fabric of noil silk","Import","11705","146","Weight in kilograms","146"
"Cyprus","2007","500720","Woven fabric >85% silk (except noil silk)","Import","854210","12625","Weight in kilograms","12625"
"Cyprus","2007","500720","Woven fabric >85% silk (except noil silk)","Export","44464","577","Weight in kilograms","577"
"Cyprus","2007","500720","Woven fabric >85% silk (except noil silk)","Re-Export","44464","577","Weight in kilograms","577"
"Cyprus","2007","500790","Woven fabric of silk, nes","Import","235088","2826","Weight in kilograms","2826"
"Cyprus","2006","500390","Silk waste, carded or combed","Import","5863","235","Weight in kilograms","235"
"Cyprus","2006","500400","Silk yarn (except from waste) not retail","Import","1515","23","Weight in kilograms","23"
"Cyprus","2006","500600","Silk yarn retail, silk worm gut","Import","1338","48","Weight in kilograms","48"
"Cyprus","2006","500710","Woven fabric of noil silk","Import","28343","418","Weight in kilograms","418"
"Cyprus","2006","500720","Woven fabric >85% silk (except noil silk)","Import","686908","11411","Weight in kilograms","11411"
"Cyprus","2006","500720","Woven fabric >85% silk (except noil silk)","Export","20518","781","Weight in kilograms","781"
"Cyprus","2006","500720","Woven fabric >85% silk (except noil silk)","Re-Export","20518","781","Weight in kilograms","781"
"Cyprus","2006","500790","Woven fabric of silk, nes","Import","174643","4397","Weight in kilograms","4397"
"Cyprus","2005","500310","Silk waste, not carded or combed","Import","9","1","Weight in kilograms","1"
"Cyprus","2005","500390","Silk waste, carded or combed","Import","1770","208","Weight in kilograms","208"
"Cyprus","2005","500400","Silk yarn (except from waste) not retail","Import","2192","20","Weight in kilograms","20"
"Cyprus","2005","500600","Silk yarn retail, silk worm gut","Import","740","33","Weight in kilograms","33"
"Cyprus","2005","500710","Woven fabric of noil silk","Import","36084","842","Weight in kilograms","842"
"Cyprus","2005","500720","Woven fabric >85% silk (except noil silk)","Import","680934","13506","Weight in kilograms","13506"
"Cyprus","2005","500720","Woven fabric >85% silk (except noil silk)","Export","23746","514","Weight in kilograms","514"
"Cyprus","2005","500720","Woven fabric >85% silk (except noil silk)","Re-Export","23746","514","Weight in kilograms","514"
"Cyprus","2005","500790","Woven fabric of silk, nes","Import","189783","3574","Weight in kilograms","3574"
"Cyprus","2005","500790","Woven fabric of silk, nes","Export","439","11","Weight in kilograms","11"
"Cyprus","2005","500790","Woven fabric of silk, nes","Re-Export","439","11","Weight in kilograms","11"
"Cyprus","2004","500310","Silk waste, not carded or combed","Import","2603","82","Weight in kilograms","82"
"Cyprus","2004","500390","Silk waste, carded or combed","Import","3037","17","Weight in kilograms","17"
"Cyprus","2004","500710","Woven fabric of noil silk","Import","16217","347","Weight in kilograms","347"
"Cyprus","2004","500710","Woven fabric of noil silk","Export","1832","1578","Weight in kilograms","1578"
"Cyprus","2004","500710","Woven fabric of noil silk","Re-Export","1832","1578","Weight in kilograms","1578"
"Cyprus","2004","500720","Woven fabric >85% silk (except noil silk)","Import","439712","10100","Weight in kilograms","10100"
"Cyprus","2004","500720","Woven fabric >85% silk (except noil silk)","Export","1501","1074","Weight in kilograms","1074"
"Cyprus","2004","500720","Woven fabric >85% silk (except noil silk)","Re-Export","1501","1074","Weight in kilograms","1074"
"Cyprus","2004","500790","Woven fabric of silk, nes","Import","184588","2783","Weight in kilograms","2783"
"Cyprus","2004","500790","Woven fabric of silk, nes","Export","2762","224","Weight in kilograms","224"
"Cyprus","2004","500790","Woven fabric of silk, nes","Re-Export","2762","224","Weight in kilograms","224"
"Cyprus","2003","500400","Silk yarn (except from waste) not retail","Import","211","60","Weight in kilograms","60"
"Cyprus","2003","500710","Woven fabric of noil silk","Import","1250","29","Weight in kilograms","29"
"Cyprus","2003","500720","Woven fabric >85% silk (except noil silk)","Import","360049","7375","Weight in kilograms","7375"
"Cyprus","2003","500720","Woven fabric >85% silk (except noil silk)","Export","4510","96","Weight in kilograms","96"
"Cyprus","2003","500720","Woven fabric >85% silk (except noil silk)","Re-Export","4510","96","Weight in kilograms","96"
"Cyprus","2003","500790","Woven fabric of silk, nes","Import","164739","2570","Weight in kilograms","2570"
"Cyprus","2003","500790","Woven fabric of silk, nes","Export","55154","347","Weight in kilograms","347"
"Cyprus","2003","500790","Woven fabric of silk, nes","Re-Export","55154","347","Weight in kilograms","347"
"Cyprus","2002","500600","Silk yarn retail, silk worm gut","Import","37568","309","Weight in kilograms","309"
"Cyprus","2002","500710","Woven fabric of noil silk","Import","1163","17","Weight in kilograms","17"
"Cyprus","2002","500720","Woven fabric >85% silk (except noil silk)","Import","202854","8580","Weight in kilograms","8580"
"Cyprus","2002","500790","Woven fabric of silk, nes","Import","119661","1846","Weight in kilograms","1846"
"Cyprus","2001","500400","Silk yarn (except from waste) not retail","Import","137","25","Weight in kilograms","25"
"Cyprus","2001","500600","Silk yarn retail, silk worm gut","Import","2297","20","Weight in kilograms","20"
"Cyprus","2001","500710","Woven fabric of noil silk","Import","3049","47","Weight in kilograms","47"
"Cyprus","2001","500720","Woven fabric >85% silk (except noil silk)","Import","211321","4582","Weight in kilograms","4582"
"Cyprus","2001","500720","Woven fabric >85% silk (except noil silk)","Export","4097","30","Weight in kilograms","30"
"Cyprus","2001","500720","Woven fabric >85% silk (except noil silk)","Re-Export","4097","30","Weight in kilograms","30"
"Cyprus","2001","500790","Woven fabric of silk, nes","Import","106416","2022","Weight in kilograms","2022"
"Cyprus","2000","500100","Silk-worm cocoons suitable for reeling","Export","10947","5100","Weight in kilograms","5100"
"Cyprus","2000","500100","Silk-worm cocoons suitable for reeling","Re-Export","10947","5100","Weight in kilograms","5100"
"Cyprus","2000","500710","Woven fabric of noil silk","Import","6301","48","Weight in kilograms","48"
"Cyprus","2000","500710","Woven fabric of noil silk","Export","3122","129","Weight in kilograms","129"
"Cyprus","2000","500710","Woven fabric of noil silk","Re-Export","3122","129","Weight in kilograms","129"
"Cyprus","2000","500720","Woven fabric >85% silk (except noil silk)","Import","296893","7590","Weight in kilograms","7590"
"Cyprus","2000","500720","Woven fabric >85% silk (except noil silk)","Export","13985","1534","Weight in kilograms","1534"
"Cyprus","2000","500720","Woven fabric >85% silk (except noil silk)","Re-Export","13985","1534","Weight in kilograms","1534"
"Cyprus","2000","500790","Woven fabric of silk, nes","Import","80405","1336","Weight in kilograms","1336"
"Cyprus","1999","500400","Silk yarn (except from waste) not retail","Import","249","24","Weight in kilograms","24"
"Cyprus","1999","500400","Silk yarn (except from waste) not retail","Export","6240","1687","Weight in kilograms","1687"
"Cyprus","1999","500400","Silk yarn (except from waste) not retail","Re-Export","6240","1687","Weight in kilograms","1687"
"Cyprus","1999","500600","Silk yarn retail, silk worm gut","Import","2521","232","Weight in kilograms","232"
