Nepal,1040760767,1060939330,1230799317,1144162554,1457682046,1616818498,1493848444,1484057785,1749146233,1987385688,2089013873,2374579869,2511868658,2491862427,2569210292,2740969753,2818322676,3142208817,3545091543,3524780268,3780186252,3468572521,3756770670,3787172382,4330701346,4534418924,4713497173,5191233802,4895254796,5380887241,5730380115,5890906180,5899626934,6464691914,7285500156,8258829299,8990152614,10958769836,11692061095,12744461569,16304628309,18575505867,18028770944
Netherlands,35352500204,41294336579,50674687391,66942554049,79168961119,93227086777,101716296185,118821205830,145331292128,166432428758,180776749057,152042035817,146801851609,142132297766,133303616490,133246362428,186064082744,226982021212,242599678482,239286440528,294868506086,303358813291,336232305437,327492013239,351199672973,418955650160,417965863598,386512953861,402657787837,411444467834,385074331219,400650553463,437827180168,538291883026,609889925686,638470626275,677692043125,782567278575,870811515664,796332969121,777157702271,832755438977,770066718925
Netherlands Antilles,224218560,244050294,278185902,312899699,394215577,467922953,523560134,591085600,719479094,851676838,943448968,1086494839,1161801257,1155989830,1167612684,1189889823,1543781557,1613760832,1673085823,1878236153,1980288633,2076591133,2176850436,2319904085,2492785944,2571313266,2691843575,2777219433,2807531166,2788480480,2856513684,2899046085,2934006155,3019647712,3103576389,3277178926,3436255403,3635713487,3944275872,4022346369,3757282615,3869893299,4008770465
New Caledonia,378313611,436828282,509395018,544464888,643721400,816652157,798313553,837620087,846004702,1047225696,1182463925,974628708,904599891,823857891,796066180,854820851,1201321571,1488093158,2072775434,2185082976,2529440437,2653780639,2923883445,2822331246,3038728409,3628440671,3606968487,3543106585,3556304647,3646464020,3411540287,3294852702,3722480520,4904335297,5884445336,6236147012,6972959602,8808266121,9031135838,8715251276,9006302060,10069019473,9839983236
New Zealand,6468393115,7753059359,9367185239,12426111865,14050514926,13593606803,13804653851,15057974698,18237027771,20966511502,23253298242,25194598180,24608462850,24435918472,23435394459,23592094850,29994754146,38138579801,45535569126,43976673232,44965380012,43369936725,41630755840,45221554524,53186429497,62582161999,68803278625,68639991537,56548985534,59288598188,53779731012,53507731376,61931011146,83118716770,101537952096,113812503182,110157379564,135224763223,130421814615,118508747651,143470346398,163172898233,171255609796
Nicaragua,1144059713,1217725997,1297652459,1611068709,2240610011,2343053703,2722304039,3299793353,3154353397,2257503753,2701362549,3113004617,3275711407,3562376046,3638282631,3596349511,3639358801,3719608758,3369053916,3435873617,3566858105,3666083718,3887512613,4147058497,3861460879,4131858070,4308096550,4389973350,4635347549,4856026274,5109587205,5351752189,5223727231,5322233756,5792932742,6321324476,6786295243,7446634141,8254343831,8156338953,8586676831,9636174591,10507686940
Niger,426827240,457398992,573538894,611323583,702076973,894168837,1058177751,1249521301,1691652072,2214615841,2697416016,2352546598,2144491026,1916542124,1552854297,1530886171,1979850429,2290425100,2380833275,2221982577,2637840459,2503615940,2601072807,2387928384,1476810754,1786362050,1912512510,1761109206,2012203457,1979561017,1727057550,1880693834,2144636010,2640611100,2897005504,3369007255,3646729905,4283547441,5403362220,5397121962,5718587531,6411835709,6773183553
Nigeria,11566512374,14025585064,16828807627,21140345656,32688098104,39763062864,48440720829,54157194828,60593344955,74797705353,93180658447,83747944566,79676371998,80014524800,83919160461,82282560405,42694350445,27866506311,32607938490,31019644291,35026161675,33207631740,32109600151,32414634224,29733181373,30256799150,32374860580,33872387845,35185559156,35870792992,46385996068,44138014106,59116868249,67655840077,87845403977,112248324586,145429802523,166451202374,208064723407,169481270570,229507890833,245682418072,262545325580
Norway,12729774897,14476242691,17219597655,22341783499,26875783176,32565697283,35575626704,41069784924,46015737526,52548083896,63714044220,62867231670,61850315833,60780251366,61098884498,64256950881,77202426499,92448478282,100057337367,100770511985,117622905099,119656621974,128298960992,118167851234,124519521021,148920863309,160158092553,158223042405,151139199990,159045864486,168287735237,170923722322,191927536069,224880264964,260028977624,304060069849,340041735967,393479385840,453885460993,378849191625,420945705225,490661138146,499667211001
Oman,268409418,315323809,384188039,505851171,1723549417,2195592765,2680975810,2870460136,2870763309,3910653283,6256014459,7551882717,7942132038,8397088881,9254100985,10280627288,8138146052,8532893254,8293439321,9268487498,11556031285,11216011847,12314773602,12355925807,12775839352,13650077268,15108709148,15662333330,13929623225,15532200491,19449967183,19399212164,20047752476,21542783678,24673671222,30904921274,36804227979,41900827836,60743946923,48240307365,58813097111,69971919664,78110793238
Pakistan,13139261768,13975754332,8251877546,8848524430,11660558124,14715396177,17254057789,19819587047,23338322130,25797571983,30994277554,36820056616,35851006582,36399712132,39160686647,38840362265,40497845025,43113077983,49155354318,49100245566,51666173856,55973297636,62958367556,62134067176,66919638536,77266091761,76999762382,77394422577,77886383085,77779555708,76865936391,73268805041,80353156003,90990621089,104351933422,117708404552,136319529010,152124000286,151087475340,161537631710,174507923711,211769197524,215116650508
Palau,9957218,10927524,11988732,13160473,14453583,15880022,17395693,19056027,20978126,23094098,25423500,27987859,30810873,33918632,38623630,43981279,50082110,57029213,64939979,73948080,84205734,91835811,98279814,90479508,100877135,115020901,130681579,136732379,141692586,137060885,144763880,150552599,156697291,161765370,169077267,188048078,202453872,209507913,211980343,211306686,205279783,211297884,213168311
Panama,1146838683,1293987915,1421840736,1626314975,1858661808,2081755391,2210962347,2344231705,2779360109,3181199383,4054051614,4565382713,4833800088,5078543669,5368919344,5725169928,6048940525,6237987786,5574778429,5589646029,6076502769,6681614117,7595514095,8294634426,8844964384,9041902910,9322100000,10084000000,10932400000,11456345000,11620549000,11807500000,12272400000,12933200000,14179300000,15464700000,17137000000,19793700000,23001600000,24162900000,27053000000,31315800000,36252500000
Papua New Guinea,726027094,810537384,969855265,1467133748,1661382848,1535794729,1652291809,1819321507,2210559382,2543251191,2822889974,2770086998,2626375163,2617382713,2590785081,2449998361,2701187980,3206992583,3729244925,3617571238,3285623669,3864399239,4377693081,4975686055,5321059189,4840442503,5151123910,4923346140,3763324636,3434085333,3499379422,3067904368,3047888837,3715918370,4176643135,4866197383,5527663070,6340643236,8000219746,8105204448,9706673270,12913870970,15677357541
Paraguay,525486943,587314299,679638009,879800131,1178458178,1335716393,1501454389,1848943072,2262271051,3019573759,3930992464,4970659973,5169510500,5738153849,4706486351,4016898320,4778237298,4006758645,5333222429,3855902648,4652573956,5522347996,5696747485,6075440329,6941028904,8065636989,8753353694,8872001791,7915671798,7300886374,7095379508,6445724898,6325153604,6588104847,8033880889,8734653762,10646243498,13794987200,18503387886,15933721912,20047518422,25956534620,25934587250
Peru,5865633075,6537467700,7235142119,8656330750,10930232558,13351223037,12734093593,11479811400,9849769692,12584610330,16739467259,20446983079,20800734840,16142006313,16922257811,14609734857,21724036566,35584517151,31081434430,34946226025,29279890880,34544481553,36082675585,34834452069,44909870615,53666277515,55875605299,59130388865,56751543686,51553399803,53335627794,53955437004,56775172188,61356013727,69701006834,79388887411,92318911848,107523723426,129107141331,130143829808,157437601522,180759904143,204680561447
Philippines,7413126797,8208735226,8882759469,11171721936,15268915773,16502281053,18943854512,21769709210,25157803089,30470874636,35953525445,39494815353,41149567275,36797490045,34799126032,34052132198,33092751969,36779588766,41975348561,47171351765,49095176624,50320475977,58695335471,60237427713,71002678801,82121271715,91790470430,91233724399,72206940479,82995181179,81025841937,76261997690,81357658195,83908155047,91371215321,103071597718,122210782114,149359946613,174195184949,168334642182,199590936107,224095239675,250182051520
Poland,27664757000,30630283570,33865679629,40088040609,44980713568,47893134036,53394372289,59219212952,67066077273,75075723494,57828320920,54804878158,66579439232,77015578154,77119602261,71745934508,74687170502,64588748823,69554002551,83092656089,64549595396,83705089030,92325964269,94122433310,108425140169,139061574306,156684099254,157153755257,172901536514,167801820386,171275921377,190420870075,198179263241,216801167373,252768883411,303911934847,341597458503,425129427916,529423020383,430911523782,469799024973,515762912783,489852476426
Portugal,7999824480,9081427262,11085744203,14891553085,17273943448,19096011488,20063980910,21150790155,23178672792,26264520244,32456523144,31551512922,30119649072,26877850685,24881833158,26753290050,38227202529,47538902577,55592540544,59785875120,77668161223,88046484367,106162105272,93746051101,98362521021,116544507061,121160442841,115667386441,122864803102,126420148929,117299430855,120331003749,132291731696,161925696996,185397304328,191847858529,201790440627,231741732391,251925400441,234119267350,228939349299,237888302256,212139351654
Puerto Rico,5647000000,6329000000,7002000000,7685000000,8198000000,8969000000,9911000000,11165000000,12750000000,14436000000,15956000000,16764000000,17277000000,19163000000,20289000000,21969000000,23878000000,26178000000,28267000000,30604000000,32287000000,34630000000,36923000000,39691000000,42647000000,45341000000,48187000000,54086000000,57841000000,61702000000,69208000000,71624000000,75834000000,80322300000,83914500000,87276200000,89524100000,93639300000,96385600000,98381300000,100195800000,101034200000,103515853450
Qatar,538935598,713542654,1030063887,1503054561,1935094626,2469524218,3206311027,3509457316,3931749595,5632962972,7837916673,8672527475,7611263738,6484890112,6870329671,6153296703,5053021978,5446428571,6038186813,6487912088,7360439560,6883516484,7646153846,7156593407,7374450549,8137912088,9059340659,11297802198,10255494505,12393131868,17759890110,17538461538,19363736264,23533791209,31734169415,44530499464,60881951687,79711970990,115270007218,97798481937,125122369370,171476008188,192402499225
Republic of Korea,8935913295,9893489079,10794509972,13805425264,19396621526,21648347107,29774380165,38227272727,51538636364,66217768595,64385096286,72398896767,77524316056,85962285879,94945154476,98502448220,113737167276,143378142219,192113306340,236233110393,270404760531,315575302492,338170650344,372209363531,435589538809,531139328038,573001044187,532239425972,357509698381,461807960297,533385206783,504584069066,575929757158,643760137684,721975781132,844865558937,951772964782,1049239043073,931405022171,834060441841,1014890141871,1114471962886,1129598273241
Republic of Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966950678,3389433310,2461980092,2486608916,1753703309,1765471880,1693471653,1928585332,1698496099,1171717248,1288344769,1480864455,1662124620,1980577201,2597932934,2988332510,3408283313,4401137824,6054780650,5439434059,5811622394,7015199036,7253253048
Romania,12711930552,15080678446,17398517269,20272263557,21233361000,22874063000,25708582500,27789784000,32761291377,35353468333,36431663889,44199894000,51548826000,47567287599,40766656747,50690277059,55185782575,61712475098,63809176818,56849247902,40550097219,30593067299,20759750222,27951939026,31887800721,37618604788,36911145209,35616632014,41749516534,35995555291,37305099928,40585886769,45988510814,59466017706,75794733525,99172613716,122695850812,170616958884,204338605784,164344371295,164792252746,182610666616,169396055591
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568872240978,559583625413,489805340998,457008683974,407314309776,398719293521,391679614496,404517276757,270669893201,195703112787,259446315020,306297022609,345127135434,430347420196,590939943076,764015982497,989932059221,1299703459801,1660848058304,1222645887208,1524916698233,1899085300762,2029811921466
Rwanda,240792094,289440216,325698882,404168472,530204283,638683709,712273148,833894127,1011537847,1238969283,1401380552,1571472792,1571698490,1652595405,1772885477,1916112977,2154742608,2409506918,2599283186,2650645528,2573824763,1915888838,2023907997,1960001262,1206670049,1300234672,1407208610,1893010801,2035011949,1921286077,1771597964,1674685280,1677552185,1846198823,2088962061,2581313297,3111190595,3738146648,4711735113,5252676551,5624505515,6354118896,7102999355
Saint Kitts and Nevis,21162683,25442218,29801043,31410759,40911866,43321434,36606979,37901060,43347693,50423622,60683014,71472978,75693510,75417444,88467404,98550825,118932907,136611174,160021542,180844276,201133574,207871717,229705173,250584058,280138303,290530953,310455268,348221625,362839652,385197186,415925926,462012322,484223774,468037567,504830019,545867874,639259811,685400996,739533211,713508704,716984485,751382741,764508941
Saint Lucia,34058006,38962443,44645134,50218881,68193084,79063402,81215044,90819531,106338931,129013810,151382439,173349633,187470218,203233790,224141526,249071891,301999254,330658413,376802764,426555892,464952957,500312359,555813873,556099430,579390947,617465209,657095549,669577286,734994662,773900764,782177778,738118519,741844444,805677778,877900000,936511111,1054600000,1145685185,1183948148,1179974074,1252359259,1296196296,1318340741
Samoa,40174679,47754190,55597310,73576609,83133458,83081346,75541804,87353575,96169165,109089280,112040980,105310506,108006701,99668793,97298734,85156670,89947043,99540552,118436674,109418074,112041827,111809261,117868474,118585842,196997506,200357065,225622253,244306448,224975478,229513711,230997980,239360492,264068970,321543755,384763903,434259325,450548945,548255405,541970424,521943100,597012484,667706446,681416419
San Marino,80463165,88464272,103066864,124523483,141611677,161576544,159460911,182771047,223550412,279330589,338623256,305610041,303165308,314352507,310704767,320856599,454362600,571723674,632608033,658905818,838179212,884222449,936742577,831795124,902091879,1027953901,1183460781,1116666778,1198114144,1268045759,1149965246,1211330183,1307546474,1668661291,1957574107,2043759755,2182817459,2507590974,2590056393,2237001951,1966216708,2030608649,1853028211
Sao Tome and Principe,35388796,35462069,39400572,53267247,54985114,57157318,49489992,46797008,52347940,62534545,77661605,79408629,76373487,71430647,74382104,78679987,110249555,110272397,94150721,93717441,113453592,102210535,90214504,119582119,124904153,98615232,128565321,87417098,68744138,73515172,72465441,72230285,81053372,97853545,108186237,124780287,138080636,150925417,200521398,217009641,216776861,260611366,260766153
Saudi Arabia,5377268844,7184816177,9664177037,14947535254,45412971922,46773137523,64005623888,74189100135,80266637390,111858506075,164539597502,184291434776,153240295658,129180606689,119631340722,103893996552,86885756271,85581680504,88138487186,95217227020,116622318331,131160671607,136122350457,131975254253,134147881447,142267647607,157532778658,164773904913,145772731587,160957146667,188441849923,183012140209,188551150224,214572712597,258742133333,328461069721,376900133511,415964509673,519796800000,429097768618,526811440719,669506763733,711049591606
Senegal,952006417,983883971,1189757977,1367914070,1542586666,2078241768,2106586010,2157286006,2402624920,2997970529,3253950333,2699143564,2812836748,2699910844,2544698031,2807755185,4097776964,5008051774,5422478091,5037543012,6204747588,5988276903,6562856612,5913271414,3965444147,4873234156,5065830114,4672504142,5030344291,5144045093,4679604922,4877602012,5333862344,6859594269,8031344240,8707815259,9358655561,11284603590,13386366301,12777619445,12886226569,14340510988,13962378929
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32369820042,29607638155,21781363485,15486053510,16220248574,17498398432,18662409858,18150345345,16966670146,10856589229,8728418900,11430287207,15081659922,19552251035,23645714944,25231451000,29221074348,38952077278,47760595207,40249472482,37076167978,43753872078,38490873319
Seychelles,22271448,26541489,37028541,44581823,52119473,57760606,59544672,77935718,103407803,153846080,178051932,184605383,177966306,176648442,182831995,204083978,252349250,301190241,342925750,368308564,445361463,452338445,523968541,567010680,583232050,613998942,603447655,680194245,735080621,751589035,746848934,746284513,837920679,846384798,839327273,919109091,1016415470,1033642510,967216315,847424722,973354066,1059597133,1030899805
Sierra Leone,455524420,485017950,534665319,609902636,702290679,750561354,697559144,794748725,1025832474,1181685900,1332969266,1428704725,1606458776,1396531823,1711505242,1376399431,965566311,819111933,1283885411,1211671624,879498852,1055969006,920563130,1040912747,1234477068,1178834023,1274914296,1151076330,910269888,906236117,860849319,1090717293,1253591164,1386006041,1448727987,1650681289,1884665122,2158653309,2505620489,2453972926,2578159496,2932723202,4336606326
Singapore,1919496147,2270330158,2950257779,4227574234,5260730995,5786825794,6066353910,6693982129,8047800709,9702338026,12045815257,14322913507,15812338647,17934691568,19446732042,18463332048,18732060164,21551879961,26478402922,31405070268,38835478888,45184799282,52011315967,60473111980,73234886382,87062210071,95179938642,99296148150,85013120406,84879987099,94308328290,87701136755,90640320267,95956606174,112697318015,125428991572,145636821348,177866036465,190589840108,188829509569,231697300469,265621805966,276520028929
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16464605043,11530945214,12512532718,13496840562,15614984457,19587254417,21156788899,21389349070,22377998001,20472864145,20402675378,21108634829,24463204612,33271106747,42177980848,47895684387,55795647672,74965947004,94267823821,87233401529,87275598395,95883361738,91348560326
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18182132388,13256448530,13099713859,13256338403,15048042564,20941070382,21149291828,20420410383,21746788180,22309809125,19981824537,20498926840,23136013083,29152072204,33837748467,35717731966,38945143204,47347209672,54556637728,49205411246,46996609050,50253273536,45379547484
Solomon Islands,32032005,34595543,37740356,50560001,72913710,64801885,72102165,81502153,98207728,130143930,143523850,161578312,163216234,123110859,174057757,159984693,144989951,146159446,176229082,167622979,208123801,220388618,260612684,282708717,319776789,364661323,403212427,408400275,358414814,380104620,338184985,334597392,273827590,314257618,363512771,429476034,471176770,516087297,608202205,597762271,681807555,868963425,1009610199
Somalia,341025550,347039348,447883941,483699611,572504036,757015879,871344245,441387695,499723549,514413832,571393961,664094996,724052007,665556824,713104283,804915824,805254421,912479081,938788068,972626954,994073368,613950000,583254545,996441841,1126306823,1122242795,1260225209,1482006572,1926004373,1904432755,2052048477,1302611240,1219172165,1516743116,1984459845,2315547906,2390008220,2482993197,2600027766,2011708219,1071191223,1067304075,1305874432
South Africa,17907392844,19764630902,20753097870,28445480514,35728950167,36947550319,35475199969,39400149966,45328399961,55936740762,80543506268,82789133217,75944738958,84687191474,74958101116,57252852046,65379837923,85778065192,92199690561,95961474486,112013939774,120225327426,130513026320,130405966669,135777916609,151113083923,143731987341,148814171993,134295556744,133183584375,132877638424,118478984208,111100858130,168219325184,219092936699,247051562311,261007039379,286171830700,273141750193,283985548070,363240728680,401802218556,384312674446
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060219793
Spain,39801087929,45263193890,57417366563,76365420378,94446803326,111434771650,115065336647,128589570551,155939015349,208351237798,225983963346,196927318025,190311349465,165977970587,167103429452,175542754906,244016376303,309478060992,365230583125,402726053304,520938250732,560376822052,612573274656,509851850899,515144173355,596753932825,622468438773,572661168639,600849312335,617861865867,580345049179,608850927508,686327096251,883805647073,1044612070304,1130798885738,1236352422042,1441427520487,1593420676188,1454335843720,1384844699967,1454534452554,1322125735239
Sri Lanka,2459790824,2517619396,2812330497,3060287251,3808754875,3940570761,3749053031,4241616111,2906676136,3549501112,4273292173,4540980817,4845060057,5238139361,5988771655,6005168412,6363591955,6630340455,7111603240,7119922130,8204356736,9239804538,9949095328,10692050539,12117942066,13362681107,14430381447,15616696480,16224392244,16114429794,16716889159,16046192073,17102254692,18881579432,20661615781,24406264194,28279802451,32350238663,40713826321,42066223971,49565557439,59186873766,59421447725
St. Vincent and the Grenadines,21188018,23027672,31679593,34641637,37809640,38169685,37065866,42559956,53725376,62307425,69969969,85864273,99569279,111610419,121374689,133372043,150404782,168050525,193971815,210172621,234254901,250893567,275851566,281981600,287235916,312193914,329270440,347660544,375245701,390132928,396262963,430040741,461885185,481807407,521974074,550729630,610777778,684048148,695400000,674870370,681370370,677011111,694388889
State of Palestine,177351765,203508476,295349517,368223892,576733002,578942448,680264614,700446989,728337644,846107296,1073980249,991661360,1054084858,1093711709,1076050329,1004702951,1612806022,1778518685,1876876251,1783015176,1935843863,2086781015,2573316615,2771980343,2828400000,3220100000,3366000000,3701600000,3944300000,4178500000,4194700000,3897200000,3432600000,3840900000,4198400000,4634400000,4619100000,5182400000,6247300000,6719600000,8330600000,9775300000,10254600000
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48689509417,48666357957,54493474201,55494292085,51452832629
Sudan (Former),1233693283,1338753594,1659118328,2134480190,2600396331,3242133840,4043202194,4750817657,5111632359,5646498654,6365486013,7672758465,5807458789,5234454615,7061693846,6623773180,8978234800,11623565667,11542303111,11324141764,12645444554,11337852177,12137408054,12528649868,11884304301,12847187343,8377204018,10241121411,10924153611,10714222611,13092089677,15716361227,18137125705,21355295465,26646006924,35182655040,45263776748,59440603145,63962433051,60562407670,69664542887,0,0
Suriname,356362334,389074902,424052101,465155742,561749020,637653782,692938375,878726611,1007723249,1072324370,1089108683,1218105322,1253933894,1210638095,1183989356,1196436975,1220797759,1342526050,1590551821,753224318,751668753,799662649,821731091,783487491,826992318,844223262,1053312266,1128440588,1352949124,1117458404,1156661460,1021035589,1339110030,1557921751,1805680925,2193049196,2626451025,2936441530,3532989071,3891954827,4368007285,4363219094,5012121212
Swaziland,122599623,156716868,160942358,219847885,268164981,328888113,308545929,345524234,387092046,468942064,663983028,703269354,628415313,646542297,552976450,438290833,559089669,730971323,867354894,884793247,1084864442,1126491525,1249971514,1312656660,1421656367,1694732618,1603772693,1716421827,1576903024,1547889013,1524496055,1354555678,1224217721,1854024776,2420615000,2584084109,2947924600,3041131200,3008474653,3167010507,3891598661,4090174799,3861212594
Sweden,36139843511,39435766024,46444697205,56360638859,62629281959,78637025044,84781722858,89625639434,99089405186,117062338447,134809525812,123038447194,108517508006,99631434289,103603931437,108273491463,142784179311,173627809840,196378577316,206777520533,248424931447,260174067378,269745871848,202037106193,217547242926,253681049897,276457979455,253178100155,254724224043,258812653342,247258963938,227358710147,250960156953,314713241989,362089813151,370579722395,399075706646,462512853670,486158669286,405783038816,463062061649,536000581090,523804384713
Switzerland,22953331353,27583004004,33830666519,45496027525,52432508773,60110936055,62873669494,67152110210,93911978317,105563236315,112531287946,103060293661,105633401314,105254463431,100501897468,101900395042,146074019308,182938614098,197908056935,191078569921,244029774422,246905292608,257018755975,249963979349,276722212760,323980083630,312028905032,272268028830,278901637109,273556431397,256036482620,262644834847,286656876493,334587141870,374225440182,384754997464,405182837674,450529673716,524289203562,509466368829,549104835881,658867317929,631183475908
Syrian Arab Republic,1755897436,2062564103,2381025641,2550000000,4090000000,5310512821,6388461538,6991025641,8383589744,10077435897,13146153846,16865897436,17637948718,18792564103,19318461538,9977612254,9696219536,10170902467,11918297385,10264069659,11149983766,12457384186,14471130984,15554699248,12376557167,13521033986,15133366564,16175549037,17468375691,17806347826,19665717391,21008326087,21782045455,20857533981,24545750452,28396996497,33108815445,40271781586,52557913193,54111735242,60465112082,64272534393,46539608484
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836293409,2728305093,1983099780,1694263690,1361277597,1217221973,1032552528,911770707,1305604690,1074704829,860686334,1080899168,1221033718,1555024444,2076109308,2312320181,2830152927,3719437034,5161241429,4979375409,5642175856,6522755783,7633071123
TFYR of Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761293433,2769664015,2604181387,2817375288,3384151436,4475010730,4413187990,3720115714,3580110813,3673163436,3586889631,3436956695,3791309866,4756227151,5514316285,5986816012,6558350328,8159863224,9834030343,9313574710,9338675752,10395206701,9576493462
Thailand,7373958873,7675751600,8509221782,11279848271,14260531063,15488942372,17676720484,20585108163,24984113259,28482719231,33467237153,36045561769,37849321202,41421212621,43236469234,40239658048,44580317160,52275055056,63790059865,74738193164,88299400769,101062455491,115366976993,128654740785,146428033593,168997724520,182738229627,149919042818,113472860303,126448286859,126147881160,120051854636,134064590967,151997909265,172637545862,188620150176,220826400537,261826517072,289963312373,279728903465,338001442606,364705996817,385693883982
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209054335,240854867,306368320,353691944,399943967,451207820,526814843,490300088,559033745,386770017,452782966,474059281,468193268,489224769,1079377325,1801364564,2823703384,2964687342,4438507369,3298503006,4215585943,5797490130,5386585016
Togo,264725650,298333299,347402389,405528877,542714860,598666715,570452890,687073491,851225400,1016497408,1130596851,949466827,820739100,738192264,697552009,740101071,1049938786,1247570106,1512261457,1483804357,1786825483,1765449168,1851351550,1411087781,1093698146,1444435412,1578776431,1609609254,1523365392,1526148020,1294136166,1332203599,1472404157,1673506868,1936854832,2110217107,2218653220,2530583163,3167735563,3163051565,3172644757,3688306859,3916994097
Tonga,17097198,19366563,23258038,34394956,46020017,42521060,39373459,44730218,54417315,58411277,78888352,81873830,85288622,85778437,85626305,73173087,87548452,105276516,145152959,151616881,162077481,195233213,192695249,190205063,194446385,203244209,220335840,212889782,189336251,195341025,189279013,166867277,181456146,207225492,240041482,263801160,293360496,305861625,339406250,326538829,373658336,448276487,464827013
Trinidad and Tobago,822000000,896765095,1083652164,1308683709,2042147319,2442624147,2500629744,3138750001,3562500001,4602500002,6235833336,6992083336,8140416670,7763750003,7757083335,7375918367,4794444444,4797777778,4496910569,4323058824,5068000000,5308000000,5439529412,4576818833,4947232140,5329201084,5759637106,5737819204,6043687133,6808966645,8154390168,8824817577,9008297748,11305459802,13280300154,15982390300,18369105738,21642269057,27870078385,19175186992,20578437536,23541803845,23224856650
Tunisia,1580150283,1850153457,2456627935,2998181653,3893032694,4752807683,4949577701,5610218971,6552819653,7892697818,9598966475,9253650094,8929910897,8892063984,8819063797,9233652000,9900715369,10646090580,11084741665,11090784965,13519511970,14283162471,17014069538,16038489353,17163868140,19795275586,21504388977,20746659179,21802978475,22943285282,21473485916,22065910933,23141732074,27454007208,31183951432,32272176864,34376639479,38909899066,44855029551,43455757067,44320843394,45980457969,45131624267
Turkey,24444101163,23057152466,28974911661,36384876325,50190551983,62734785497,71763036181,81839381193,90346509445,123318928489,92476660271,95495587893,86764242114,82911912652,80641275016,90378974925,101796174789,117175631138,122128850051,144027089393,202545779572,203036739358,213862708496,242531274082,175628202094,227606778207,243933038303,255243182873,269262054297,249761657740,266559645148,196007195539,232530484886,303008289241,392156028122,482985911162,530917409079,647139781508,730325317390,614569870622,731144392260,774775177316,788299145612
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067684396,3030129264,2637831911,2736171530,2310151833,2188302153,2379541799,2681068281,2861812276,3856923077,4932307692,6753648654,8699983269,11184050475,12073453861,14100884986,16152122864,18448633916,21628517030,20214385965,22148070175,28061754386,33465715901
Turks and Caicos Islands,9775091,11011829,12404965,13974344,15742406,17734262,19978031,22504836,25351920,28560743,32175350,36245196,40821760,45992377,51827791,58383773,65748577,73977232,83494233,94177447,105910615,119085082,133400255,152914440,171948769,190503241,214016236,235316915,265161862,294589275,319443000,358746000,366708000,409754000,485599000,578646000,721891000,773490000,862684000,703176000,686788000,726908000,727915576
Tuvalu,2585174,2747866,3028236,3783673,4013522,3847741,3797642,3546258,3853304,3998563,4296581,4721824,3785516,3995442,4341305,3515621,4370396,5310255,7525539,8207360,9539000,10145231,10709079,9578664,11428251,11762504,12493198,13397557,12981362,13782251,12262855,12838810,14639220,18333924,21620560,21897124,23030280,27158771,31280220,27888326,33686722,38698942,39853208
U.R. of Tanzania: Mainland,1905632973,2038796687,2320899637,2769554375,3326387116,3829363358,4147263873,4954664887,5934421212,6282324518,7310466382,8433260441,8923975178,9002466492,8269931884,9119641377,6442397395,4514263580,5261008643,5618967181,5370673231,6070164397,5402906626,4929956846,5087906603,5927506632,7327238237,8666828918,9454256362,9697847589,10185786171,10383560998,10805600069,11659129815,12825801917,14141917478,14331231239,16825547227,20715085813,21368165026,22915019368,23874163625,28248629981
Uganda,1281161877,1417455772,1540120132,1802492021,2182855514,2523581264,2667696525,2875984118,2954500237,2800861534,2978604973,3320635188,3797499042,4198191738,4154646012,4267950924,4861615951,5438812006,6218707775,5492487873,3885229715,3149553801,3382505163,3495944463,5497613290,6432118060,6518174015,7019659184,6742524558,6401298475,6099489272,6340665398,6669991924,7049503606,8435773219,10040033471,11011031624,13548696496,16377392302,16545948616,17180894228,18206422490,21735746414
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90170481959,85244733925,78589111999,68892014972,54202884643,48604921260,44558841762,50151522612,41882529045,31580642102,31261526773,38008931854,42392697064,50133062967,64880856964,86141530606,107753069307,142719009901,179991673978,117227162932,136418622767,163422495340,176308825964
