"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Algeria","2010","780110","Lead refined unwrought","Export","8087440","6894580","Weight in kilograms","6894580"
"Algeria","2010","780191","Lead unwrought containing mostly antimony","Import","20","1","Weight in kilograms","1"
"Algeria","2010","780199","Lead unwrought nes","Import","251839","124137","Weight in kilograms","124137"
"Algeria","2010","780199","Lead unwrought nes","Export","647541","605120","Weight in kilograms","605120"
"Algeria","2010","780411","Lead foil of a thickness <2mm","Import","2415","96","Weight in kilograms","96"
"Algeria","2010","780419","Lead plates, sheet, strip","Import","588750","131116","Weight in kilograms","131116"
"Algeria","2010","780420","Lead powders and flakes","Import","300","66","Weight in kilograms","66"
"Algeria","2010","780600","Articles of lead nes","Import","519097","118359","Weight in kilograms","118359"
"Algeria","2010","780600","Articles of lead nes","Export","716","53","Weight in kilograms","53"
"Algeria","2009","780110","Lead refined unwrought","Import","9919188","6392142","Weight in kilograms","6392142"
"Algeria","2009","780110","Lead refined unwrought","Export","973837","1545280","Weight in kilograms","1545280"
"Algeria","2009","780191","Lead unwrought containing mostly antimony","Import","165088","119240","Weight in kilograms","119240"
"Algeria","2009","780199","Lead unwrought nes","Import","173826","68206","Weight in kilograms","68206"
"Algeria","2009","780199","Lead unwrought nes","Export","3772960","7660224","Weight in kilograms","7660224"
"Algeria","2009","780411","Lead foil of a thickness <2mm","Import","554","49","Weight in kilograms","49"
"Algeria","2009","780419","Lead plates, sheet, strip","Import","72647","36030","Weight in kilograms","36030"
"Algeria","2009","780420","Lead powders and flakes","Import","25","1","Weight in kilograms","1"
"Algeria","2009","780600","Articles of lead nes","Import","334647","72128","Weight in kilograms","72128"
"Algeria","2009","780600","Articles of lead nes","Export","500","388","Weight in kilograms","388"
"Algeria","2008","780110","Lead refined unwrought","Import","11286436","3671256","Weight in kilograms","3671256"
"Algeria","2008","780110","Lead refined unwrought","Export","16071","22000","Weight in kilograms","22000"
"Algeria","2008","780191","Lead unwrought containing mostly antimony","Import","38660","20790","Weight in kilograms","20790"
"Algeria","2008","780191","Lead unwrought containing mostly antimony","Export","310391","153870","Weight in kilograms","153870"
"Algeria","2008","780199","Lead unwrought nes","Import","420873","517486","Weight in kilograms","517486"
"Algeria","2008","780199","Lead unwrought nes","Export","7894562","6447237","Weight in kilograms","6447237"
"Algeria","2008","780200","Lead waste or scrap","Export","136117","101550","Weight in kilograms","101550"
"Algeria","2008","780419","Lead plates, sheet, strip","Import","311899","51807","Weight in kilograms","51807"
"Algeria","2008","780600","Articles of lead nes","Import","755544","132194","Weight in kilograms","132194"
"Algeria","2008","780600","Articles of lead nes","Export","98024","54300","Weight in kilograms","54300"
"Algeria","2007","780110","Lead refined unwrought","Import","9358772","4110527","Weight in kilograms","4110527"
"Algeria","2007","780191","Lead unwrought containing mostly antimony","Import","144391","63236","Weight in kilograms","63236"
