"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Italy","2005","460199","Products of non-vegetable plaiting materials","Export","1349380","77706","Weight in kilograms","77706"
"Italy","2005","460210","Basketwork, wickerwork products of vegetable material","Import","50011216","15157735","Weight in kilograms","15157735"
"Italy","2005","460210","Basketwork, wickerwork products of vegetable material","Export","3380083","532380","Weight in kilograms","532380"
"Italy","2005","460290","Basketwork and wickerwork products, non-vegetable","Import","4564954","1103912","Weight in kilograms","1103912"
"Italy","2005","460290","Basketwork and wickerwork products, non-vegetable","Export","1117198","116245","Weight in kilograms","116245"
"Italy","2004","460120","Mats, matting and screens, vegetable plaiting materia","Import","8032464","6561751","Weight in kilograms","6561751"
"Italy","2004","460120","Mats, matting and screens, vegetable plaiting materia","Export","672155","133995","Weight in kilograms","133995"
"Italy","2004","460191","Plaited vegetable material articles not mats or scree","Import","2825820","1233595","Weight in kilograms","1233595"
"Italy","2004","460191","Plaited vegetable material articles not mats or scree","Export","405926","19366","Weight in kilograms","19366"
"Italy","2004","460199","Products of non-vegetable plaiting materials","Import","1438859","795396","Weight in kilograms","795396"
"Italy","2004","460199","Products of non-vegetable plaiting materials","Export","598692","42883","Weight in kilograms","42883"
"Italy","2004","460210","Basketwork, wickerwork products of vegetable material","Import","56846988","18041723","Weight in kilograms","18041723"
"Italy","2004","460210","Basketwork, wickerwork products of vegetable material","Export","3731121","531586","Weight in kilograms","531586"
"Italy","2004","460290","Basketwork and wickerwork products, non-vegetable","Import","4071403","1103869","Weight in kilograms","1103869"
"Italy","2004","460290","Basketwork and wickerwork products, non-vegetable","Export","1217033","79102","Weight in kilograms","79102"
"Italy","2003","460120","Mats, matting and screens, vegetable plaiting materia","Import","6994520","6406516","Weight in kilograms","6406516"
"Italy","2003","460120","Mats, matting and screens, vegetable plaiting materia","Export","725345","140513","Weight in kilograms","140513"
"Italy","2003","460191","Plaited vegetable material articles not mats or scree","Import","1967849","766625","Weight in kilograms","766625"
"Italy","2003","460191","Plaited vegetable material articles not mats or scree","Export","321166","11980","Weight in kilograms","11980"
"Italy","2003","460199","Products of non-vegetable plaiting materials","Import","1056661","442272","Weight in kilograms","442272"
"Italy","2003","460199","Products of non-vegetable plaiting materials","Export","165062","19608","Weight in kilograms","19608"
"Italy","2003","460210","Basketwork, wickerwork products of vegetable material","Import","53831302","17641814","Weight in kilograms","17641814"
"Italy","2003","460210","Basketwork, wickerwork products of vegetable material","Export","3923620","594279","Weight in kilograms","594279"
"Italy","2003","460290","Basketwork and wickerwork products, non-vegetable","Import","3994778","1137985","Weight in kilograms","1137985"
"Italy","2003","460290","Basketwork and wickerwork products, non-vegetable","Export","1067286","140627","Weight in kilograms","140627"
"Italy","2002","460120","Mats, matting and screens, vegetable plaiting materia","Import","5975834","6295224","Weight in kilograms","6295224"
"Italy","2002","460120","Mats, matting and screens, vegetable plaiting materia","Export","687354","194408","Weight in kilograms","194408"
"Italy","2002","460191","Plaited vegetable material articles not mats or scree","Import","1671137","686602","Weight in kilograms","686602"
"Italy","2002","460191","Plaited vegetable material articles not mats or scree","Export","346307","19857","Weight in kilograms","19857"
"Italy","2002","460199","Products of non-vegetable plaiting materials","Import","1019519","455441","Weight in kilograms","455441"
"Italy","2002","460199","Products of non-vegetable plaiting materials","Export","103882","22519","Weight in kilograms","22519"
"Italy","2002","460210","Basketwork, wickerwork products of vegetable material","Import","41606218","15442797","Weight in kilograms","15442797"
"Italy","2002","460210","Basketwork, wickerwork products of vegetable material","Export","3593572","649065","Weight in kilograms","649065"
"Italy","2002","460290","Basketwork and wickerwork products, non-vegetable","Import","3579904","952752","Weight in kilograms","952752"
"Italy","2002","460290","Basketwork and wickerwork products, non-vegetable","Export","1217748","187949","Weight in kilograms","187949"
"Italy","2001","460110","Plaits and products of plaiting materials","Import","613123","214222","Weight in kilograms","214222"
"Italy","2001","460110","Plaits and products of plaiting materials","Export","327082","27798","Weight in kilograms","27798"
"Italy","2001","460120","Mats, matting and screens, vegetable plaiting materia","Import","6110983","5901801","Weight in kilograms","5901801"
"Italy","2001","460120","Mats, matting and screens, vegetable plaiting materia","Export","569293","79584","Weight in kilograms","79584"
"Italy","2001","460191","Plaited vegetable material articles not mats or scree","Import","1394996","536088","Weight in kilograms","536088"
"Italy","2001","460191","Plaited vegetable material articles not mats or scree","Export","234974","10433","Weight in kilograms","10433"
"Italy","2001","460199","Products of non-vegetable plaiting materials","Import","551158","389824","Weight in kilograms","389824"
"Italy","2001","460199","Products of non-vegetable plaiting materials","Export","182321","36930","Weight in kilograms","36930"
"Italy","2001","460210","Basketwork, wickerwork products of vegetable material","Import","35055255","11876790","Weight in kilograms","11876790"
"Italy","2001","460210","Basketwork, wickerwork products of vegetable material","Export","2480109","487534","Weight in kilograms","487534"
"Italy","2001","460290","Basketwork and wickerwork products, non-vegetable","Import","3142336","908501","Weight in kilograms","908501"
"Italy","2001","460290","Basketwork and wickerwork products, non-vegetable","Export","774714","99060","Weight in kilograms","99060"
"Italy","2000","460110","Plaits and products of plaiting materials","Import","714191","259695","Weight in kilograms","259695"
"Italy","2000","460110","Plaits and products of plaiting materials","Export","244521","18055","Weight in kilograms","18055"
"Italy","2000","460120","Mats, matting and screens, vegetable plaiting materia","Import","7264401","6196298","Weight in kilograms","6196298"
"Italy","2000","460120","Mats, matting and screens, vegetable plaiting materia","Export","450188","87163","Weight in kilograms","87163"
"Italy","2000","460191","Plaited vegetable material articles not mats or scree","Import","1601301","587732","Weight in kilograms","587732"
"Italy","2000","460191","Plaited vegetable material articles not mats or scree","Export","252771","10108","Weight in kilograms","10108"
