Country or Area,Year,Commodity,Flow,Trade (USD)
Albania,2012,miscellaneous,Export,14911
Albania,2012,miscellaneous,Import,599717
Albania,2012,miscellaneous,Export,25091
Albania,2012,miscellaneous,Import,374260
Albania,2012,miscellaneous,Export,62870
Albania,2012,miscellaneous,Import,657559
Albania,2012,miscellaneous,Import,155841
Albania,2012,miscellaneous,Import,2425
Albania,2012,miscellaneous,Import,588493
Albania,2012,miscellaneous,Export,11498
Albania,2012,miscellaneous,Import,103191
Albania,2012,miscellaneous,Import,80442
Albania,2012,miscellaneous,Export,5106
Albania,2011,miscellaneous,Import,96715
Albania,2011,miscellaneous,Import,48
Albania,2011,miscellaneous,Import,50064
Albania,2011,miscellaneous,Import,96149
Albania,2011,miscellaneous,Import,201069
Albania,2011,miscellaneous,Import,43553
Albania,2011,miscellaneous,Import,48714
Albania,2011,miscellaneous,Export,823
Albania,2011,miscellaneous,Import,66996
Albania,2011,miscellaneous,Import,1932
Albania,2011,miscellaneous,Import,21181
Albania,2011,miscellaneous,Import,271643
Albania,2011,miscellaneous,Import,207905
Albania,2011,miscellaneous,Import,61679
Albania,2011,miscellaneous,Import,731614
Albania,2011,miscellaneous,Export,4387
Albania,2011,miscellaneous,Import,403231
Albania,2011,miscellaneous,Export,84
Albania,2011,miscellaneous,Import,40858
Albania,2011,miscellaneous,Import,1266
Albania,2011,miscellaneous,Import,1405
Albania,2011,miscellaneous,Import,2915
Albania,2011,miscellaneous,Import,3247
Albania,2011,miscellaneous,Export,929
Albania,2011,miscellaneous,Import,7447
Albania,2011,miscellaneous,Import,5558
Albania,2011,miscellaneous,Import,479
Albania,2011,miscellaneous,Import,9222
Albania,2011,miscellaneous,Import,21951
Albania,2011,miscellaneous,Export,1
Albania,2011,miscellaneous,Import,1220
Albania,2011,miscellaneous,Import,147889
Albania,2011,miscellaneous,Import,37170
Albania,2011,miscellaneous,Import,33517
Albania,2011,miscellaneous,Import,11166
Albania,2011,miscellaneous,Import,3637
Albania,2011,miscellaneous,Import,2919
Albania,2011,miscellaneous,Import,16701
Albania,2011,miscellaneous,Export,71656
Albania,2011,miscellaneous,Import,7680
Albania,2011,miscellaneous,Import,3230
Albania,2011,miscellaneous,Import,8157
Albania,2011,miscellaneous,Import,1813
Albania,2011,miscellaneous,Import,53552
Albania,2011,miscellaneous,Export,20255
Albania,2011,miscellaneous,Import,13644
Albania,2011,miscellaneous,Import,71524
Albania,2011,miscellaneous,Import,11902
Albania,2011,miscellaneous,Import,106872
Albania,2011,miscellaneous,Import,15404
Albania,2011,miscellaneous,Import,10147
Albania,2011,miscellaneous,Import,9528
Albania,2011,miscellaneous,Import,4870
Albania,2011,miscellaneous,Import,75210
Albania,2011,miscellaneous,Import,83394
Albania,2011,miscellaneous,Import,11124
Albania,2011,miscellaneous,Import,10974
Albania,2011,miscellaneous,Import,25120
Albania,2011,miscellaneous,Import,3356
Albania,2011,miscellaneous,Import,340
Albania,2011,miscellaneous,Import,24874
Albania,2011,miscellaneous,Import,170941
Albania,2011,miscellaneous,Import,67050
Albania,2011,miscellaneous,Export,5864
Albania,2011,miscellaneous,Import,2264493
Albania,2011,miscellaneous,Import,375196
Albania,2011,miscellaneous,Export,160900
Albania,2011,miscellaneous,Import,309577
Albania,2011,miscellaneous,Import,22666
Albania,2011,miscellaneous,Import,13281
Albania,2011,miscellaneous,Import,9344
Albania,2011,miscellaneous,Import,109313
Albania,2011,miscellaneous,Export,10
Albania,2011,miscellaneous,Import,2604
Albania,2011,miscellaneous,Import,132023
Albania,2011,miscellaneous,Export,179977
Albania,2011,miscellaneous,Import,16475096
Albania,2011,miscellaneous,Export,118997
Albania,2011,miscellaneous,Import,53192
Albania,2011,miscellaneous,Import,1072114
Albania,2011,miscellaneous,Export,16075
Albania,2011,miscellaneous,Import,332407
Albania,2011,miscellaneous,Export,2536
Albania,2011,miscellaneous,Import,2179359
Albania,2011,miscellaneous,Export,34711
Albania,2011,miscellaneous,Import,370736
Albania,2011,miscellaneous,Import,1761315
Albania,2011,miscellaneous,Export,26463
Albania,2011,miscellaneous,Import,303372
Albania,2011,miscellaneous,Export,9506
Albania,2011,miscellaneous,Import,9177178
Albania,2011,miscellaneous,Export,642952
Albania,2011,miscellaneous,Import,567136
