Country or Area,Year,Commodity,Flow,Trade (USD)
Algeria,1992,Textile,Import,2593
Algeria,1992,Textile,Export,375862
Andorra,2006,Textile,Export,2364
Andorra,2006,Textile,Export,237
Andorra,2005,Textile,Export,72
Andorra,2004,Textile,Import,1033
Andorra,2004,Textile,Import,205
Andorra,2004,Textile,Import,29
Andorra,2004,Textile,Import,14233
Andorra,2004,Textile,Import,21625
Andorra,2003,Textile,Import,408
Andorra,2003,Textile,Import,2038
Andorra,2003,Textile,Import,23529
Andorra,2002,Textile,Import,3909
Andorra,2002,Textile,Export,170
Andorra,2002,Textile,Import,805
Andorra,2002,Textile,Import,25
Andorra,2002,Textile,Import,3696
Andorra,2002,Textile,Import,3000
Andorra,2001,Textile,Import,6586
Andorra,2001,Textile,Export,108
Andorra,2001,Textile,Import,1523
Andorra,2001,Textile,Import,871
Andorra,2001,Textile,Import,190
Andorra,2001,Textile,Export,22
Andorra,2001,Textile,Import,3523
Andorra,2001,Textile,Import,9357
Andorra,2001,Textile,Export,94
Andorra,2000,Textile,Import,11196
Andorra,2000,Textile,Import,635
Andorra,2000,Textile,Import,166
Andorra,2000,Textile,Import,7574
Andorra,2000,Textile,Import,8419
Andorra,1999,Textile,Import,268
Andorra,1999,Textile,Import,703
Andorra,1999,Textile,Import,140
Andorra,1999,Textile,Import,12748
Andorra,1999,Textile,Import,8676
Andorra,1998,Textile,Import,515
Andorra,1998,Textile,Import,8593
Andorra,1998,Textile,Export,502
Andorra,1998,Textile,Import,14932
Andorra,1997,Textile,Import,594
Andorra,1997,Textile,Import,27
Andorra,1997,Textile,Import,40
Andorra,1997,Textile,Import,17409
Andorra,1997,Textile,Import,26254
Andorra,1996,Textile,Import,434
Andorra,1996,Textile,Import,655
Andorra,1996,Textile,Import,7649
Andorra,1996,Textile,Import,14771
Andorra,1995,Textile,Import,1886
Andorra,1995,Textile,Import,6036
Andorra,1995,Textile,Import,17574
Andorra,1995,Textile,Import,3787
Anguilla,2008,Textile,Import,17
Anguilla,2007,Textile,Import,1397
Anguilla,2001,Textile,Import,401
Anguilla,2000,Textile,Import,66
Antigua and Barbuda,2013,Textile,Import,131
Antigua and Barbuda,2013,Textile,Import,3131
Antigua and Barbuda,2013,Textile,Export,13
Antigua and Barbuda,2013,Textile,Re-Export,13
Antigua and Barbuda,2013,Textile,Import,646
Antigua and Barbuda,2013,Textile,Import,20707
Antigua and Barbuda,2013,Textile,Export,953
Antigua and Barbuda,2013,Textile,Re-Export,953
Antigua and Barbuda,2012,Textile,Import,1502
Antigua and Barbuda,2012,Textile,Import,481
Antigua and Barbuda,2012,Textile,Import,14874
Antigua and Barbuda,2011,Textile,Export,10
Antigua and Barbuda,2011,Textile,Re-Export,10
Antigua and Barbuda,2011,Textile,Re-Export,25
Antigua and Barbuda,2011,Textile,Import,6005
Antigua and Barbuda,2011,Textile,Export,25
Antigua and Barbuda,2011,Textile,Import,320
Antigua and Barbuda,2011,Textile,Import,23453
Antigua and Barbuda,2010,Textile,Import,32
Antigua and Barbuda,2010,Textile,Import,6278
Antigua and Barbuda,2010,Textile,Import,5316
Antigua and Barbuda,2010,Textile,Import,32203
Antigua and Barbuda,2010,Textile,Import,3161
Antigua and Barbuda,2009,Textile,Import,6016
Antigua and Barbuda,2009,Textile,Import,3110
Antigua and Barbuda,2009,Textile,Import,26643
Antigua and Barbuda,2009,Textile,Import,1788
Antigua and Barbuda,2007,Textile,Import,4850
Antigua and Barbuda,2007,Textile,Import,601
Antigua and Barbuda,2007,Textile,Import,61
Antigua and Barbuda,2007,Textile,Import,929
Antigua and Barbuda,2006,Textile,Import,6268
Antigua and Barbuda,2006,Textile,Import,2496
Antigua and Barbuda,2006,Textile,Import,40
Antigua and Barbuda,2006,Textile,Import,234
Antigua and Barbuda,2006,Textile,Import,14376
Antigua and Barbuda,2006,Textile,Import,20477
Antigua and Barbuda,2005,Textile,Import,10249
Antigua and Barbuda,2005,Textile,Import,3037
Antigua and Barbuda,2005,Textile,Import,17
Antigua and Barbuda,2005,Textile,Import,4054
Antigua and Barbuda,2005,Textile,Import,1133
Antigua and Barbuda,2000,Textile,Import,1235
Antigua and Barbuda,2000,Textile,Import,53
Antigua and Barbuda,2000,Textile,Import,53
Antigua and Barbuda,2000,Textile,Import,360
Antigua and Barbuda,2000,Textile,Import,35
Antigua and Barbuda,2000,Textile,Import,1524
Antigua and Barbuda,1999,Textile,Import,787
Antigua and Barbuda,1999,Textile,Import,144
Antigua and Barbuda,1999,Textile,Import,212
Antigua and Barbuda,1999,Textile,Import,3714
Antigua and Barbuda,1999,Textile,Import,1065
Antigua and Barbuda,1999,Textile,Import,3460
